request_id,phase,lineage_id,step,tenant,digest,coverage_tokens,discard
0,0,40,0,tenant-0,L0040,2048,True
1,0,4,0,tenant-4,L0004,2048,True
2,0,2,0,tenant-2,L0002,2048,True
3,0,40,1,tenant-0,L0040,2560,True
4,0,3,0,tenant-3,L0003,2048,True
5,0,0,0,tenant-0,L0000,2048,True
6,0,46,0,tenant-6,L0046,2048,True
7,0,25,0,tenant-1,L0025,2048,True
8,0,2,1,tenant-2,L0002,2560,True
9,0,33,0,tenant-1,L0033,2048,True
10,0,7,0,tenant-7,L0007,2048,True
11,0,25,1,tenant-1,L0025,2560,True
12,0,29,0,tenant-5,L0029,2048,True
13,0,28,0,tenant-4,L0028,2048,True
14,0,44,0,tenant-4,L0044,2048,True
15,0,33,1,tenant-1,L0033,2560,True
16,0,19,0,tenant-3,L0019,2048,True
17,0,0,1,tenant-0,L0000,2560,True
18,0,12,0,tenant-4,L0012,2048,True
19,0,13,0,tenant-5,L0013,2048,True
20,0,41,0,tenant-1,L0041,2048,True
21,0,14,0,tenant-6,L0014,2048,True
22,0,3,1,tenant-3,L0003,2560,True
23,0,0,2,tenant-0,L0000,3072,True
24,0,9,0,tenant-1,L0009,2048,True
25,0,0,0,tenant-0,L0000,2048,True
26,0,27,0,tenant-3,L0027,2048,True
27,0,15,0,tenant-7,L0015,2048,True
28,0,0,1,tenant-0,L0000,2560,True
29,0,1,0,tenant-1,L0001,2048,True
30,0,7,1,tenant-7,L0007,2560,True
31,0,44,1,tenant-4,L0044,2560,True
32,0,2,2,tenant-2,L0002,3072,False
33,0,8,0,tenant-0,L0008,2048,False
34,0,57,0,tenant-1,L0057,2048,False
35,0,22,0,tenant-6,L0022,2048,False
36,0,1,1,tenant-1,L0001,2560,False
37,0,58,0,tenant-2,L0058,2048,False
38,0,0,2,tenant-0,L0000,3072,False
39,0,10,0,tenant-2,L0010,2048,False
40,0,6,0,tenant-6,L0006,2048,False
41,0,56,0,tenant-0,L0056,2048,False
42,0,21,0,tenant-5,L0021,2048,False
43,0,6,1,tenant-6,L0006,2560,False
44,0,46,1,tenant-6,L0046,2560,False
45,0,3,2,tenant-3,L0003,3072,False
46,0,1,2,tenant-1,L0001,3072,False
47,0,7,2,tenant-7,L0007,3072,False
48,0,3,0,tenant-3,L0003,2048,False
49,0,14,1,tenant-6,L0014,2560,False
50,0,19,1,tenant-3,L0019,2560,False
51,0,38,0,tenant-6,L0038,2048,False
52,0,35,0,tenant-3,L0035,2048,False
53,0,4,1,tenant-4,L0004,2560,False
54,0,0,0,tenant-0,L0000,2048,False
55,0,29,1,tenant-5,L0029,2560,False
56,0,5,0,tenant-5,L0005,2048,False
57,0,25,2,tenant-1,L0025,3072,False
58,0,23,0,tenant-7,L0023,2048,False
59,0,20,0,tenant-4,L0020,2048,False
60,0,0,1,tenant-0,L0000,2560,False
61,0,49,0,tenant-1,L0049,2048,False
62,0,33,2,tenant-1,L0033,3072,False
63,0,13,1,tenant-5,L0013,2560,False
64,0,38,1,tenant-6,L0038,2560,False
65,0,18,0,tenant-2,L0018,2048,False
66,0,7,0,tenant-7,L0007,2048,False
67,0,36,0,tenant-4,L0036,2048,False
68,0,15,1,tenant-7,L0015,2560,False
69,0,8,1,tenant-0,L0008,2560,False
70,0,0,2,tenant-0,L0000,3072,False
71,0,0,0,tenant-0,L0000,2048,False
72,0,8,2,tenant-0,L0008,3072,False
73,0,7,1,tenant-7,L0007,2560,False
74,0,8,0,tenant-0,L0008,2048,False
75,0,1,0,tenant-1,L0001,2048,False
76,0,4,2,tenant-4,L0004,3072,False
77,0,16,0,tenant-0,L0016,2048,False
78,0,42,0,tenant-2,L0042,2048,False
79,0,0,1,tenant-0,L0000,2560,False
80,0,57,1,tenant-1,L0057,2560,False
81,0,3,1,tenant-3,L0003,2560,False
82,0,2,0,tenant-2,L0002,2048,False
83,0,22,1,tenant-6,L0022,2560,False
84,0,20,1,tenant-4,L0020,2560,False
85,0,46,2,tenant-6,L0046,3072,False
86,0,18,1,tenant-2,L0018,2560,False
87,0,59,0,tenant-3,L0059,2048,False
88,0,4,0,tenant-4,L0004,2048,False
89,0,29,2,tenant-5,L0029,3072,False
90,0,48,0,tenant-0,L0048,2048,False
91,0,20,2,tenant-4,L0020,3072,False
92,0,2,1,tenant-2,L0002,2560,False
93,0,0,2,tenant-0,L0000,3072,False
94,0,17,0,tenant-1,L0017,2048,False
95,0,13,2,tenant-5,L0013,3072,False
96,1,106,0,tenant-2,L0106,2048,False
97,1,113,0,tenant-1,L0113,2048,False
98,1,91,0,tenant-3,L0091,2048,False
99,1,66,0,tenant-2,L0066,2048,False
100,1,110,0,tenant-6,L0110,2048,False
