seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
3,upsert,3,L0027,2048,0,1787894548.4615178,1787894572.6568365,24.195318698883057,1,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894548.4615088,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
10,upsert,2,L0027,2560,0,1787894553.114411,1787894573.9568195,20.842408418655396,2,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894553.1144006,0,2560,,0,0,0,0,0,0,0,2,11,,0;0;0;1,12,0
13,upsert,2,L0006,2560,0,1787894555.7919512,1787894573.956954,18.165002822875977,3,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894555.7919376,0,2560,,0,0,0,0,0,0,0,2,14,,0;1;0;1,16,0
14,upsert,1,L0021,2560,0,1787894555.7920465,1787894590.276884,34.48483753204346,4,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894555.7920353,0,2560,,0,0,0,0,0,0,0,2,15,,0;0;0;1,16,0
15,upsert,3,L0017,2048,0,1787894555.7921283,1787894590.2769902,34.484861850738525,5,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894555.7921185,0,2048,,0,0,0,0,0,0,0,1,16,,0;0;0;0,16,0
18,upsert,1,L0055,2048,0,1787894557.920427,1787894590.2770627,32.35663557052612,6,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894557.9204156,0,2048,,0,0,0,0,0,0,0,1,19,,0;0;1;0,20,0
19,upsert,2,L0045,2560,0,1787894557.9205155,1787894590.277117,32.35660147666931,7,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894557.9205015,2048,512,9.459190845489502,0,0,0,0,0,0,0,2,20,,0;0;0;0,20,1
20,upsert,0,L0018,2048,0,1787894560.0884674,1787894590.27719,30.188722610473633,8,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894560.0884438,0,2048,,0,0,0,0,0,0,0,1,21,,0;1;1;1,24,0
21,upsert,1,L0048,2048,0,1787894560.0886338,1787894590.2772384,30.188604593276978,9,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894560.088619,0,2048,,0,0,0,0,0,0,0,1,22,,0;0;1;1,24,0
22,upsert,2,L0007,2048,0,1787894560.0887327,1787894590.277287,30.188554286956787,10,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894560.0887218,0,2048,,0,0,0,0,0,0,0,1,23,,0;0;0;1,24,0
23,upsert,3,L0062,2048,0,1787894560.088817,1787894596.4768639,36.388046979904175,11,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894560.0888073,0,2048,,0,0,0,0,0,0,0,1,24,,0;0;0;0,24,0
24,upsert,0,L0012,2048,0,1787894562.9984303,1787894596.4769478,33.47851753234863,12,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894562.9984062,0,2048,,0,0,0,0,0,0,0,1,25,,0;1;1;1,28,0
25,upsert,2,L0022,2560,0,1787894562.9986,1787894596.47699,33.47838997840881,13,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894562.9985857,0,2560,,0,0,0,0,0,0,0,2,26,,0;1;0;1,28,0
26,upsert,1,L0005,2048,0,1787894562.9986985,1787894596.4770217,33.478323221206665,14,alphalow,agg_full@rho0.8,1,0.2,0.0,4,0.8,agg_full,1787894562.998687,0,2048,,0,0,0,0,0,0,0,1,27,,0;0;0;1,28,0
