seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0000,2048,0,1787898356.392911,1787898374.5240421,18.131131172180176,1,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898356.3928878,0,2048,,0,0,0,0,0,0,0,0,1,,0;0;0;0,0,0
1,upsert,1,L0000,2048,0,1787898356.3930666,1787898375.9526396,19.55957293510437,2,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898356.3930528,0,2048,,0,0,0,0,0,0,0,0,2,,0;0;0;0,0,0
4,upsert,0,L0001,2048,0,1787898358.8686743,1787898375.9527733,17.084099054336548,3,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898358.8686502,0,2048,,0,0,0,0,0,0,0,0,5,,0;0;0;0,0,0
5,upsert,1,L0001,2048,0,1787898358.8688333,1787898378.8097792,19.940945863723755,4,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898358.8688192,0,2048,,0,0,0,0,0,0,0,0,6,,0;0;0;0,0,0
8,upsert,0,L0002,2048,0,1787898361.5597444,1787898378.8098397,17.25009536743164,5,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898361.5597215,0,2048,,0,0,0,0,0,0,0,0,9,,0;0;0;0,0,0
9,upsert,1,L0002,2048,0,1787898361.5599077,1787898378.8098724,17.249964714050293,6,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898361.5598931,0,2048,,0,0,0,0,0,0,0,0,10,,0;0;0;0,0,0
12,upsert,0,L0003,2048,0,1787898364.190224,1787898378.8098972,14.619673252105713,7,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898364.1902015,0,2048,,0,0,0,0,0,0,0,0,13,,0;0;0;0,0,0
13,upsert,1,L0003,2048,0,1787898364.1903756,1787898378.8099186,14.619543075561523,8,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898364.1903627,0,2048,,0,0,0,0,0,0,0,0,14,,0;0;0;0,0,0
16,upsert,0,L0004,2048,0,1787898366.8054478,1787898378.8099406,12.00449275970459,9,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898366.8054233,0,2048,,0,0,0,0,0,0,0,0,17,,0;0;0;0,0,0
17,upsert,1,L0004,2048,0,1787898366.8056016,1787898378.809963,12.004361391067505,10,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898366.8055882,0,2048,,0,0,0,0,0,0,0,0,18,,0;0;0;0,0,0
20,upsert,0,L0005,2048,0,1787898369.5952384,1787898386.348309,16.75307059288025,11,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898369.5952125,0,2048,,0,0,0,0,0,0,0,0,21,,0;0;0;0,0,0
21,upsert,1,L0005,2048,0,1787898369.5953944,1787898386.3484216,16.753027200698853,12,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898369.595379,0,2048,,0,0,0,0,0,0,0,0,22,,0;0;0;0,0,0
24,upsert,0,L0006,2048,0,1787898372.264997,1787898386.3484826,14.08348560333252,13,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898372.2649739,0,2048,,0,0,0,0,0,0,0,0,25,,0;0;0;0,0,0
25,upsert,1,L0006,2048,0,1787898372.2651458,1787898386.348518,14.083372116088867,14,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898372.2651322,0,2048,,0,0,0,0,0,0,0,0,26,,0;0;0;0,0,0
28,upsert,0,L0007,2048,0,1787898375.20005,1787898386.348547,11.148496866226196,15,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898375.2000272,0,2048,,0,0,0,0,0,0,0,0,28,18.131131172180176,0;0;0;0,0,0
29,upsert,1,L0007,2048,0,1787898375.2002923,1787898386.3485758,11.1482834815979,16,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898375.2002776,0,2048,,0,0,0,0,0,0,0,0,29,18.131131172180176,0;0;0;0,0,0
32,upsert,0,L0008,2048,0,1787898377.8357577,1787898393.0295637,15.193805932998657,17,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898377.8357346,0,2048,,0,0,0,0,0,0,0,0,30,18.258267720540363,0;0;0;0,0,0
33,upsert,1,L0008,2048,0,1787898377.8359988,1787898393.0296433,15.193644523620605,18,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898377.8359838,0,2048,,0,0,0,0,0,0,0,0,31,18.258267720540363,0;0;0;0,0,0
36,upsert,0,L0009,2048,0,1787898380.481407,1787898401.095489,20.614082098007202,19,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898380.4813821,0,2048,,0,0,0,0,0,0,0,0,27,16.24638795852661,0;0;0;0,0,0
37,upsert,1,L0009,2048,0,1787898380.4816813,1787898401.0956233,20.61394190788269,20,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898380.481666,0,2048,,0,0,0,0,0,0,0,0,28,16.24638795852661,0;0;0;0,0,0
40,upsert,0,L0010,2048,0,1787898383.0083365,1787898401.0956964,18.08735990524292,21,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898383.0083117,0,2048,,0,0,0,0,0,0,0,0,31,16.24638795852661,0;0;0;0,0,0
41,upsert,1,L0010,2048,0,1787898383.008612,1787898401.0957565,18.08714461326599,22,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898383.008596,0,2048,,0,0,0,0,0,0,0,0,32,16.24638795852661,0;0;0;0,0,0
44,upsert,0,L0011,2048,0,1787898385.5259678,1787898401.0958104,15.56984257698059,23,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898385.5259452,0,2048,,0,0,0,0,0,0,0,0,35,16.24638795852661,0;0;0;0,0,0
45,upsert,1,L0011,2048,0,1787898385.5262618,1787898401.095855,15.56959319114685,24,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898385.526247,0,2048,,0,0,0,0,0,0,0,0,36,16.24638795852661,0;0;0;0,0,0
48,upsert,0,L0012,2048,0,1787898388.1610308,1787898409.7987728,21.637742042541504,25,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898388.1610074,0,2048,,0,0,0,0,0,0,0,0,33,15.402100965380669,0;0;0;0,0,0
49,upsert,1,L0012,2048,0,1787898388.1613204,1787898409.7989101,21.637589693069458,26,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898388.1613061,0,2048,,0,0,0,0,0,0,0,0,34,15.402100965380669,0;0;0;0,0,0
52,upsert,0,L0013,2048,0,1787898391.0302362,1787898409.7989833,18.768747091293335,27,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898391.0302074,0,2048,,0,0,0,0,0,0,0,0,37,15.402100965380669,0;0;0;0,0,0
53,upsert,1,L0013,2048,0,1787898391.0305538,1787898409.7990384,18.768484592437744,28,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898391.0305386,0,2048,,0,0,0,0,0,0,0,0,38,15.402100965380669,0;0;0;0,0,0
56,upsert,0,L0014,2048,0,1787898393.613568,1787898414.787803,21.174234867095947,29,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898393.61354,0,2048,,0,0,0,0,0,0,0,0,39,15.378948105706108,0;0;0;0,0,0
57,upsert,1,L0014,2048,0,1787898393.6138687,1787898414.7879364,21.174067735671997,30,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898393.6138532,0,2048,,0,0,0,0,0,0,0,0,40,15.378948105706108,0;0;0;0,0,0
60,upsert,0,L0015,2048,0,1787898396.4230626,1787898414.7880056,18.364943027496338,31,ov50,agg_static@rho0.8,1,0.55,0.5,4,0.8,agg_static,1787898396.4230347,0,2048,,0,0,0,0,0,0,0,0,43,15.378948105706108,0;0;0;0,0,0
