seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0017,2048,0,1788150496.8245387,1788150496.8277433,0.0032045841217041016,1,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150496.8245122,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0044,2048,0,1788150496.8246906,1788150496.827872,0.00318145751953125,2,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150496.8246765,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0059,2048,0,1788150496.8247936,1788150496.8279488,0.003155231475830078,3,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150496.824783,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0016,2048,0,1788150496.8248792,1788150496.8280118,0.0031325817108154297,4,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150496.82487,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0040,2048,0,1788150499.322779,1788150499.3263378,0.0035588741302490234,5,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150499.3227532,0,2048,,0,0,0,0,0,0,0,1,1,0.003168463706970215,0;1;1;1,8,0
5,upsert,3,L0006,2048,0,1788150499.323053,1788150499.326451,0.0033981800079345703,6,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150499.3230364,0,2048,,0,0,0,0,0,0,0,1,2,0.003168463706970215,0;1;1;0,8,0
6,upsert,1,L0009,2048,0,1788150499.3232493,1788150499.326527,0.0032777786254882812,7,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150499.3232358,0,2048,,0,0,0,0,0,0,0,1,3,0.003168463706970215,0;0;1;0,8,0
7,upsert,2,L0033,2048,0,1788150499.3234003,1788150499.3265893,0.0031890869140625,8,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150499.3233888,0,2048,,0,0,0,0,0,0,0,1,4,0.003168463706970215,0;0;0;0,8,0
8,upsert,0,L0014,2048,0,1788150501.9866447,1788150501.990459,0.003814220428466797,9,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150501.9866166,0,2048,,0,0,0,0,0,0,0,1,1,0.0032622218132019043,0;1;1;1,12,0
9,upsert,1,L0041,2048,0,1788150501.9869583,1788150501.990554,0.0035958290100097656,10,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150501.986942,0,2048,,0,0,0,0,0,0,0,1,2,0.0032622218132019043,0;0;1;1,12,0
10,upsert,2,L0058,2048,0,1788150501.9871495,1788150502.7642972,0.7771477699279785,11,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150501.987136,0,2048,,0,0,0,0,0,0,0,1,3,0.0032622218132019043,0;0;0;1,12,0
11,upsert,3,L0037,2048,0,1788150501.9873424,1788150505.005773,3.018430709838867,12,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150501.98733,0,2048,,0,0,0,0,0,0,0,1,4,0.0032622218132019043,0;0;0;0,12,0
12,upsert,0,L0007,2048,0,1788150504.40655,1788150517.1435905,12.737040519714355,13,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150504.4065232,0,2048,,0,0,0,0,0,0,0,1,2,0.07369596307927911,0;1;1;1,16,0
13,upsert,2,L0020,2048,0,1788150504.4068701,1788150517.143739,12.736868858337402,14,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150504.4068532,0,2048,,0,0,0,0,0,0,0,1,3,0.07369596307927911,0;1;0;1,16,0
14,upsert,1,L0005,2048,0,1788150504.4070754,1788150517.1438084,12.736732959747314,15,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150504.4070623,0,2048,,0,0,0,0,0,0,0,1,4,0.07369596307927911,0;0;0;1,16,0
15,upsert,3,L0011,2048,0,1788150504.4072711,1788150522.4927754,18.085504293441772,16,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150504.4072585,0,2048,,0,0,0,0,0,0,0,1,5,0.07369596307927911,0;0;0;0,16,0
16,upsert,0,L0000,2048,0,1788150506.7548895,1788150527.6608264,20.90593695640564,17,base,agg_full@rho1.2,4,0.55,0.0,4,1.2,agg_full,1788150506.754855,0,2048,,0,0,0,0,0,0,0,1,5,0.3190905253092448,0;1;1;1,20,0
