seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0000,2048,0,1787896814.202572,1787896824.7279317,10.525359630584717,1,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896814.202548,0,2048,,0,0,0,0,0,0,0,0,1,,0;0;0;0,0,0
1,upsert,1,L0000,2048,0,1787896814.2027116,1787896826.1109076,11.908195972442627,2,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896814.2026987,0,2048,,0,0,0,0,0,0,0,0,2,,0;0;0;0,0,0
4,upsert,0,L0001,2048,0,1787896816.6790502,1787896826.1110015,9.43195128440857,3,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896816.6790276,0,2048,,0,0,0,0,0,0,0,0,5,,0;0;0;0,0,0
5,upsert,1,L0001,2048,0,1787896816.6792128,1787896829.5790436,12.89983081817627,4,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896816.679199,0,2048,,0,0,0,0,0,0,0,0,6,,0;0;0;0,0,0
8,upsert,0,L0002,2048,0,1787896819.0420742,1787896829.5791526,10.537078380584717,5,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896819.0420513,0,2048,,0,0,0,0,0,0,0,0,9,,0;0;0;0,0,0
9,upsert,1,L0002,2048,0,1787896819.04225,1787896829.5792437,10.536993741989136,6,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896819.0422356,0,2048,,0,0,0,0,0,0,0,0,10,,0;0;0;0,0,0
12,upsert,0,L0003,2048,0,1787896821.5585973,1787896829.5792983,8.020700931549072,7,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896821.5585735,0,2048,,0,0,0,0,0,0,0,0,13,,0;0;0;0,0,0
13,upsert,1,L0003,2048,0,1787896821.5587502,1787896829.579346,8.020595788955688,8,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896821.558736,0,2048,,0,0,0,0,0,0,0,0,14,,0;0;0;0,0,0
16,upsert,0,L0004,2048,0,1787896823.7913246,1787896829.5793898,5.788065195083618,9,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896823.7913005,0,2048,,0,0,0,0,0,0,0,0,17,,0;0;0;0,0,0
17,upsert,1,L0004,2048,0,1787896823.7914746,1787896829.579434,5.787959337234497,10,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896823.7914603,0,2048,,0,0,0,0,0,0,0,0,18,,0;0;0;0,0,0
20,upsert,0,L0005,2048,0,1787896826.2541342,1787896837.855634,11.601499795913696,11,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896826.2541082,0,2048,,0,0,0,0,0,0,0,0,18,10.621835629145304,0;0;0;0,0,0
21,upsert,1,L0005,2048,0,1787896826.2544377,1787896837.8557446,11.601306915283203,12,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896826.2544196,0,2048,,0,0,0,0,0,0,0,0,19,10.621835629145304,0;0;0;0,0,0
24,upsert,0,L0006,2048,0,1787896828.4943488,1787896837.8558075,9.361458778381348,13,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896828.4943259,0,2048,,0,0,0,0,0,0,0,0,22,10.621835629145304,0;0;0;0,0,0
25,upsert,1,L0006,2048,0,1787896828.4946008,1787896837.8558626,9.36126184463501,14,ov25,agg_static@rho0.8,0,0.55,0.25,4,0.8,agg_static,1787896828.4945843,0,2048,,0,0,0,0,0,0,0,0,23,10.621835629145304,0;0;0;0,0,0
