seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
7,upsert,2,L0001,2048,0,1787891495.8655093,1787891526.7620351,30.896525859832764,1,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891495.8654997,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
14,upsert,1,L0004,2560,0,1787891499.7372026,1787891528.2226865,28.4854838848114,2,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891499.7371857,2048,512,3.8717713356018066,0,0,0,0,0,0,0,2,15,,0;0;0;1,16,1
15,upsert,3,L0001,2560,0,1787891499.737298,1787891528.2228231,28.485525131225586,3,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891499.7372866,0,2560,,0,0,0,0,0,0,0,2,16,,0;0;0;0,16,0
32,upsert,0,L0005,2560,0,1787891508.912944,1787891546.5600305,37.64708638191223,4,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891508.912917,0,2560,,0,0,0,0,0,0,0,2,33,,0;1;1;1,36,0
33,upsert,1,L0042,2560,0,1787891508.9133742,1787891546.560152,37.646777868270874,5,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891508.9133573,0,2560,,0,0,0,0,0,0,0,2,34,,0;0;1;1,36,0
38,upsert,1,L0047,2048,0,1787891511.0561929,1787891546.5602422,35.50404930114746,6,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891511.05618,0,2048,,0,0,0,0,0,0,0,1,39,,0;0;0;1,40,0
39,upsert,3,L0033,2560,0,1787891511.056445,1787891546.5603018,35.503856897354126,7,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891511.0564342,0,2560,,0,0,0,0,0,0,0,2,40,,0;0;0;0,40,0
41,upsert,3,L0001,2048,2560,1787891513.429197,1787891546.560351,33.13115382194519,8,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891513.42915,2560,-512,13.691863536834717,0,0,0,0,0,0,0,4,42,,0;1;1;0,44,1
42,upsert,1,L0050,2048,0,1787891513.429493,1787891546.560398,33.13090515136719,9,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891513.4294796,0,2048,,0,0,0,0,0,0,0,1,43,,0;0;1;0,44,0
43,upsert,2,L0033,3072,0,1787891513.4297588,1787891546.5604463,33.13068747520447,10,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891513.429743,2048,1024,9.986196994781494,0,0,0,0,0,0,0,3,44,,0;0;0;0,44,1
44,upsert,0,L0027,2048,0,1787891515.0586767,1787891553.5260437,38.46736693382263,11,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891515.0586457,0,2048,,0,0,0,0,0,0,0,1,45,,0;1;1;1,48,0
45,upsert,1,L0035,2048,0,1787891515.059052,1787891553.5260892,38.467037200927734,12,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891515.0590346,0,2048,,0,0,0,0,0,0,0,1,46,,0;0;1;1,48,0
46,upsert,2,L0025,2048,0,1787891515.0593388,1787891553.5261123,38.46677350997925,13,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891515.059326,0,2048,,0,0,0,0,0,0,0,1,47,,0;0;0;1,48,0
47,upsert,3,L0034,3072,0,1787891515.0595999,1787891553.5261312,38.46653127670288,14,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891515.0595841,2048,1024,11.615950584411621,0,0,0,0,0,0,0,3,48,,0;0;0;0,48,1
48,upsert,0,L0039,2048,0,1787891517.7846293,1787891553.52615,35.74152064323425,15,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891517.7846029,0,2048,,0,0,0,0,0,0,0,1,49,,0;1;1;1,52,0
49,upsert,2,L0013,2560,0,1787891517.7849994,1787891553.5261831,35.74118375778198,16,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891517.7849846,0,2560,,0,0,0,0,0,0,0,2,50,,0;1;0;1,52,0
50,upsert,1,L0000,3072,0,1787891517.7853382,1787891553.5261996,35.74086141586304,17,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891517.785325,0,3072,,0,0,0,0,0,0,0,4,51,,0;0;0;1,52,0
51,upsert,3,L0000,2048,0,1787891517.785663,1787891553.5262172,35.740554332733154,18,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1787891517.7856472,2048,0,12.877234935760498,0,0,0,0,0,0,0,4,52,,0;0;0;0,52,1
