seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0048,2048,0,1787890939.065037,1787890939.068307,0.0032699108123779297,1,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890939.0650117,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0006,2048,0,1787890939.0652232,1787890939.0684328,0.0032095909118652344,2,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890939.0652092,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0014,2048,0,1787890939.0653353,1787890939.068507,0.003171682357788086,3,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890939.0653248,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0023,2048,0,1787890939.0654194,1787890939.0685678,0.003148317337036133,4,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890939.0654109,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0000,2048,0,1787890941.1225634,1787890941.126145,0.003581523895263672,5,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890941.1225388,0,2048,,0,0,0,0,0,0,0,2,1,0.0031998753547668457,0;1;1;1,8,0
5,upsert,3,L0000,2560,0,1787890941.122821,1787890941.1262746,0.003453493118286133,6,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890941.122806,0,2560,,0,0,0,0,0,0,0,2,2,0.0031998753547668457,0;1;1;0,8,0
6,upsert,1,L0002,2048,0,1787890941.1229844,1787890941.126348,0.0033636093139648438,7,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890941.122972,0,2048,,0,0,0,0,0,0,0,1,3,0.0031998753547668457,0;0;1;0,8,0
7,upsert,2,L0028,2048,0,1787890941.123122,1787890941.1264095,0.0032875537872314453,8,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890941.123111,0,2048,,0,0,0,0,0,0,0,1,4,0.0031998753547668457,0;0;0;0,8,0
8,upsert,0,L0040,2048,0,1787890942.57614,1787890942.5796885,0.0035486221313476562,9,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890942.576117,0,2048,,0,0,0,0,0,0,0,1,1,0.0033107101917266846,0;1;1;1,12,0
9,upsert,1,L0017,2048,0,1787890942.5764194,1787890942.5797875,0.0033681392669677734,10,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890942.5764034,0,2048,,0,0,0,0,0,0,0,1,2,0.0033107101917266846,0;0;1;1,12,0
10,upsert,2,L0055,2048,0,1787890942.5765905,1787890942.5798497,0.0032591819763183594,11,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890942.5765774,0,2048,,0,0,0,0,0,0,0,1,3,0.0033107101917266846,0;0;0;1,12,0
11,upsert,3,L0000,3072,2560,1787890942.5767446,1787890942.5799024,0.0031578540802001953,12,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890942.576728,2560,512,1.4539220333099365,0,2560,2560,2048,512,2,0,3,4,0.0033107101917266846,0;0;0;0,12,0
12,upsert,0,L0001,2048,0,1787890944.0355928,1787890944.4301322,0.39453935623168945,13,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890944.0355675,0,2048,,0,0,0,0,0,0,0,1,1,0.0033182899157206216,0;1;1;1,16,0
13,upsert,2,L0047,2048,0,1787890944.0358646,1787890945.1366525,1.100787878036499,14,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890944.0358486,0,2048,,0,0,0,0,0,0,0,1,2,0.0033182899157206216,0;1;0;1,16,0
14,upsert,1,L0058,2048,0,1787890944.0360403,1787890945.1367853,1.1007449626922607,15,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890944.036028,0,2048,,0,0,0,0,0,0,0,1,3,0.0033182899157206216,0;0;0;1,16,0
15,upsert,3,L0034,2048,0,1787890944.0362315,1787890946.1909945,2.1547629833221436,16,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890944.0362191,0,2048,,0,0,0,0,0,0,0,1,4,0.0033182899157206216,0;0;0;0,16,0
16,upsert,3,L0023,2560,2048,1787890945.1418955,1787890949.1040678,3.962172269821167,17,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890945.1418676,2048,512,6.076456785202026,0,2048,2048,0,2048,1,0,2,2,0.17572611172993977,0;1;0;2,23,0
17,upsert,3,L0000,2048,3072,1787890945.1421874,1787890949.1042144,3.962027072906494,18,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890945.1421525,3072,-1024,2.5654244422912598,0,3072,3072,2048,1024,2,0,5,3,0.17572611172993977,0;1;0;1,23,0
18,upsert,3,L0000,2560,2048,1787890945.1423717,1787890949.1042802,3.9619085788726807,19,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890945.142358,2048,512,0.00020551681518554688,0,3072,3072,2048,1024,2,0,5,4,0.17572611172993977,0;1;0;0,23,1
19,upsert,1,L0046,2048,0,1787890945.1425319,1787890951.495351,6.352819204330444,20,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890945.1425185,0,2048,,0,0,0,0,0,0,0,1,5,0.17572611172993977,0;0;0;0,23,0
20,upsert,2,L0006,2560,2048,1787890946.343239,1787890952.343155,5.999915838241577,21,base,agg_full@rho0.8,0,0.55,0.0,4,0.8,agg_full,1787890946.3432114,2048,512,7.2780022621154785,0,2048,2048,0,2048,1,0,2,5,0.2994159162044525,1;1;0;1,29,0
