seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0012,2048,0,1787902451.2874837,1787902464.8337362,13.546252489089966,1,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902451.2874541,0,2048,,0,0,0,0,0,0,0,1,1,,1;2;2;2,8,0
1,upsert,2,L0007,2048,0,1787902451.2876453,1787902466.419102,15.13145661354065,2,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902451.2876313,0,2048,,0,0,0,0,0,0,0,1,2,,1;2;1;2,8,0
2,upsert,1,L0059,2048,0,1787902451.287749,1787902466.419253,15.13150405883789,3,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902451.287738,0,2048,,0,0,0,0,0,0,0,1,3,,1;1;1;2,8,0
3,upsert,3,L0016,2048,0,1787902451.2878351,1787902470.394762,19.106926918029785,4,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902451.2878258,0,2048,,0,0,0,0,0,0,0,1,4,,1;1;1;1,8,0
5,upsert,3,L0021,2048,0,1787902451.2879775,1787902470.3948638,19.106886386871338,5,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902451.2879694,0,2048,,0,0,0,0,0,0,0,1,6,,0;1;1;0,8,0
7,upsert,2,L0001,2048,0,1787902451.288107,1787902470.3949318,19.10682487487793,6,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902451.2880998,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
4,upsert,0,L0029,2048,0,1787902451.2879138,1787902470.3949862,19.107072353363037,7,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902451.2879043,0,2048,,0,0,0,0,0,0,0,1,5,,0;1;1;1,8,0
8,upsert,0,L0063,2048,0,1787902458.689649,1787902470.3950357,11.705386638641357,8,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902458.6896195,0,2048,,0,0,0,0,0,0,0,1,9,,1;2;2;2,16,0
9,upsert,1,L0041,2048,0,1787902458.6898038,1787902470.395081,11.70527720451355,9,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902458.68979,0,2048,,0,0,0,0,0,0,0,1,10,,1;1;2;2,16,0
10,upsert,2,L0023,2048,0,1787902458.6899097,1787902470.3951275,11.705217838287354,10,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902458.689899,0,2048,,0,0,0,0,0,0,0,1,11,,1;1;1;2,16,0
13,upsert,2,L0019,2048,0,1787902458.6901424,1787902478.7606015,20.070459127426147,11,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902458.6901348,0,2048,,0,0,0,0,0,0,0,1,14,,0;1;0;1,16,0
11,upsert,3,L0046,2048,0,1787902458.6899981,1787902478.7607198,20.07072162628174,12,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902458.6899872,0,2048,,0,0,0,0,0,0,0,1,12,,1;1;1;1,16,0
15,upsert,3,L0001,2560,0,1787902458.6903298,1787902478.7607815,20.070451736450195,13,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902458.6903217,0,2560,,0,0,0,0,0,0,0,2,16,,0;0;0;0,16,0
12,upsert,0,L0022,2048,0,1787902458.690079,1787902478.7608187,20.07073974609375,14,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902458.69007,0,2048,,0,0,0,0,0,0,0,1,13,,0;1;1;1,16,0
14,upsert,1,L0004,2560,0,1787902458.6902516,1787902478.7608495,20.070597887039185,15,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902458.690238,2048,512,7.402200937271118,0,0,0,0,0,0,0,2,15,,0;0;0;1,16,1
16,upsert,0,L0029,2560,2048,1787902466.3739305,1787902478.7608778,12.386947393417358,16,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902466.3738983,2048,512,15.085994005203247,0,0,0,0,0,0,0,2,16,13.546252489089966,1;2;2;2,24,1
17,upsert,3,L0007,2560,0,1787902466.3742013,1787902478.760907,12.38670563697815,17,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902466.3741853,0,2560,,0,0,0,0,0,0,0,2,17,13.546252489089966,1;2;2;1,24,0
18,upsert,1,L0013,2048,0,1787902466.3743653,1787902478.7609346,12.386569261550903,18,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902466.374353,0,2048,,0,0,0,0,0,0,0,1,18,13.546252489089966,1;1;2;1,24,0
19,upsert,2,L0017,2048,0,1787902466.3744977,1787902487.9313302,21.556832551956177,19,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902466.3744855,0,2048,,0,0,0,0,0,0,0,1,19,13.546252489089966,1;1;1;1,24,0
20,upsert,0,L0024,2048,0,1787902466.3746188,1787902487.931409,21.556790113449097,20,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902466.374607,0,2048,,0,0,0,0,0,0,0,1,20,13.546252489089966,0;1;1;1,24,0
22,upsert,2,L0033,2048,0,1787902466.3748631,1787902487.9314537,21.55659055709839,21,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902466.3748522,0,2048,,0,0,0,0,0,0,0,1,22,13.546252489089966,0;0;0;1,24,0
21,upsert,1,L0053,2048,0,1787902466.3747277,1787902487.9314864,21.556758642196655,22,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902466.3747141,0,2048,,0,0,0,0,0,0,0,1,21,13.546252489089966,0;0;1;1,24,0
23,upsert,3,L0034,2048,0,1787902466.3749712,1787902487.9315157,21.556544542312622,23,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902466.3749611,0,2048,,0,0,0,0,0,0,0,1,23,13.546252489089966,0;0;0;0,24,0
24,upsert,0,L0042,2048,0,1787902473.424439,1787902494.053279,20.62883996963501,24,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902473.4244072,0,2048,,0,0,0,0,0,0,0,1,15,15.535280537605285,1;2;2;2,32,0
25,upsert,2,L0026,2048,0,1787902473.4247367,1787902494.053417,20.62868022918701,25,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902473.4247205,0,2048,,0,0,0,0,0,0,0,1,16,15.535280537605285,1;2;1;2,32,0
26,upsert,1,L0005,2048,0,1787902473.4249327,1787902494.0534894,20.628556728363037,26,conc8,agg_static@rho0.8,1,0.55,0.0,8,0.8,agg_static,1787902473.4249184,0,2048,,0,0,0,0,0,0,0,1,17,15.535280537605285,1;1;1;2,32,0
