seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0040,2048,0,1788144661.9919517,1788144711.08787,49.09591817855835,1,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144661.9919271,0,2048,,0,0,0,0,0,0,0,2,1,,0;1;1;1,4,0
2,upsert,1,L0002,2048,0,1788144661.992222,1788144711.8953297,49.90310764312744,2,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144661.992211,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0040,2560,0,1788144661.99231,1788144711.8954651,49.90315508842468,3,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144661.9923005,0,2560,,0,0,0,0,0,0,0,2,4,,0;0;0;0,4,0
7,upsert,2,L0025,2048,0,1788144663.084049,1788144713.1003368,50.0162878036499,4,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144663.0840394,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
11,upsert,3,L0025,2560,0,1788144664.5912225,1788144713.1004446,48.50922203063965,5,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144664.5912125,0,2560,,0,0,0,0,0,0,0,2,12,,0;0;0;0,12,0
14,upsert,1,L0044,2048,0,1788144666.2835164,1788144713.1005104,46.816993951797485,6,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144666.2835054,0,2048,,0,0,0,0,0,0,0,1,15,,0;0;0;1,16,0
15,upsert,3,L0033,2560,0,1788144666.2835948,1788144713.100571,46.81697607040405,7,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144666.2835858,0,2560,,0,0,0,0,0,0,0,2,16,,0;0;0;0,16,0
21,upsert,1,L0014,2048,0,1788144669.3148239,1788144713.10062,43.78579616546631,8,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144669.3148167,0,2048,,0,0,0,0,0,0,0,1,22,,0;0;1;1,24,0
22,upsert,2,L0003,2560,0,1788144669.3148715,1788144713.1006644,43.7857928276062,9,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144669.314866,0,2560,,0,0,0,0,0,0,0,2,23,,0;0;0;1,24,0
31,upsert,2,L0044,2560,0,1788144672.04421,1788144713.100709,41.056499004364014,10,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144672.0442007,0,2560,,0,0,0,0,0,0,0,2,32,,0;0;0;0,32,0
32,upsert,0,L0002,3072,0,1788144673.311529,1788144734.4047332,61.09320425987244,11,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144673.3115132,2560,512,8.720674514770508,0,0,0,0,0,0,0,3,33,,0;1;1;1,36,1
36,upsert,0,L0001,2560,0,1788144675.431206,1788144734.4048045,58.97359848022461,12,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144675.431191,0,2560,,0,0,0,0,0,0,0,2,37,,0;1;1;1,40,0
43,upsert,2,L0006,2560,0,1788144677.0399516,1788144734.404842,57.364890336990356,13,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144677.0399463,0,2560,,0,0,0,0,0,0,0,2,44,,0;0;0;0,44,0
46,upsert,2,L0001,3072,0,1788144679.6723356,1788144734.4048724,54.73253679275513,14,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144679.6723301,0,3072,,0,0,0,0,0,0,0,3,47,,0;0;0;1,48,0
48,upsert,0,L0003,2048,0,1788144681.212824,1788144734.4048986,53.19207453727722,15,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144681.2128084,2048,0,18.129132747650146,0,0,0,0,0,0,0,4,49,,0;1;1;1,52,1
49,upsert,2,L0014,2560,0,1788144681.2130098,1788144734.4049242,53.191914319992065,16,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144681.2130024,0,2560,,0,0,0,0,0,0,0,2,50,,0;1;0;1,52,0
50,upsert,1,L0019,2560,0,1788144681.2131455,1788144734.4049497,53.19180417060852,17,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144681.2131398,0,2560,,0,0,0,0,0,0,0,2,51,,0;0;0;1,52,0
53,upsert,3,L0004,2560,0,1788144682.7550607,1788144734.4049752,51.649914503097534,18,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144682.7550445,0,2560,,0,0,0,0,0,0,0,2,54,,0;1;1;0,56,0
62,upsert,1,L0033,3072,0,1788144686.4794924,1788144739.4854345,53.00594210624695,19,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144686.4794772,2048,1024,21.888469219207764,0,0,0,0,0,0,0,3,63,,0;0;0;1,64,1
63,upsert,3,L0013,2560,0,1788144686.4798186,1788144739.4855442,53.005725622177124,20,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144686.4798064,0,2560,,0,0,0,0,0,0,0,2,64,,0;0;0;0,64,0
64,upsert,0,L0038,2560,0,1788144687.9852204,1788144739.4856143,51.500393867492676,21,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144687.9851964,0,2560,,0,0,0,0,0,0,0,2,65,,0;1;1;1,68,0
68,upsert,0,L0015,2560,0,1788144689.4233005,1788144739.485675,50.06237459182739,22,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144689.4232757,0,2560,,0,0,0,0,0,0,0,2,69,,0;1;1;1,72,0
69,upsert,1,L0008,2560,0,1788144689.4237082,1788144739.4857109,50.062002658843994,23,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144689.4236877,2048,512,16.11195158958435,0,0,0,0,0,0,0,2,70,,0;0;1;1,72,1
70,upsert,2,L0000,3072,0,1788144689.4240215,1788144739.4857395,50.06171798706055,24,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144689.424007,2048,1024,18.993656873703003,0,0,0,0,0,0,0,10,71,,0;0;0;1,72,1
71,upsert,3,L0000,2048,0,1788144689.4243584,1788144739.485768,50.06140971183777,25,base,agg_static@rho0.8,0,0.55,0.0,4,0.8,agg_static,1788144689.4243448,3072,-1024,20.109437704086304,0,0,0,0,0,0,0,10,72,,0;0;0;0,72,1
