seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0017,2048,0,1788152427.6942658,1788152427.6974297,0.0031638145446777344,1,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152427.6942406,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0044,2048,0,1788152427.6944144,1788152429.3063939,1.6119794845581055,2,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152427.6944013,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0059,2048,0,1788152427.6945233,1788152431.713882,4.0193586349487305,3,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152427.694513,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0016,2048,0,1788152427.694607,1788152431.7140155,4.019408464431763,4,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152427.6945984,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0040,2048,0,1788152430.4981205,1788152445.1953483,14.697227716445923,5,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152430.4981048,0,2048,,0,0,0,0,0,0,0,1,3,0.8075716495513916,0;1;1;1,8,0
5,upsert,3,L0006,2048,0,1788152430.498274,1788152445.1954887,14.697214603424072,6,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152430.4982667,0,2048,,0,0,0,0,0,0,0,1,4,0.8075716495513916,0;1;1;0,8,0
6,upsert,1,L0009,2048,0,1788152430.4983487,1788152445.195556,14.69720721244812,7,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152430.4983428,0,2048,,0,0,0,0,0,0,0,1,5,0.8075716495513916,0;0;1;0,8,0
7,upsert,2,L0033,2048,0,1788152430.498413,1788152450.936112,20.43769884109497,8,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152430.4984078,0,2048,,0,0,0,0,0,0,0,1,6,0.8075716495513916,0;0;0;0,8,0
8,upsert,0,L0014,2048,0,1788152433.244125,1788152455.0471926,21.803067684173584,9,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152433.244098,0,2048,,0,0,0,0,0,0,0,1,5,2.413477599620819,0;1;1;1,12,0
9,upsert,1,L0041,2048,0,1788152433.2444081,1788152455.0473475,21.802939414978027,10,base,exact_fifo@rho1.2,4,0.55,0.0,4,1.2,exact_fifo,1788152433.244392,0,2048,,0,0,0,0,0,0,0,1,6,2.413477599620819,0;0;1;1,12,0
