seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
3,upsert,3,L0027,2048,0,1787894451.1515863,1787894480.2368052,29.085218906402588,1,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894451.1515782,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0013,2048,0,1787894452.9519637,1787894481.5367897,28.58482599258423,2,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894452.9519393,0,2048,,0,0,0,0,0,0,0,1,5,,0;1;1;1,8,0
5,upsert,3,L0021,2048,0,1787894452.9521186,1787894481.5369124,28.58479380607605,3,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894452.9521048,0,2048,,0,0,0,0,0,0,0,1,6,,0;1;1;0,8,0
6,upsert,1,L0022,2048,0,1787894452.9522345,1787894489.4568543,36.50461983680725,4,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894452.9522235,0,2048,,0,0,0,0,0,0,0,1,7,,0;0;1;0,8,0
7,upsert,2,L0014,2048,0,1787894452.952318,1787894489.4569595,36.50464153289795,5,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894452.9523087,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
8,upsert,0,L0035,2048,0,1787894455.66842,1787894489.45703,33.788609981536865,6,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894455.668397,0,2048,,0,0,0,0,0,0,0,1,9,,0;1;1;1,12,0
9,upsert,1,L0004,2048,0,1787894455.6685874,1787894489.4570854,33.78849792480469,7,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894455.6685739,0,2048,,0,0,0,0,0,0,0,1,10,,0;0;1;1,12,0
10,upsert,2,L0027,2560,0,1787894455.6686828,1787894489.4571335,33.788450717926025,8,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894455.6686723,0,2560,,0,0,0,0,0,0,0,2,11,,0;0;0;1,12,0
11,upsert,3,L0006,2048,0,1787894455.6687634,1787894489.457192,33.78842854499817,9,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894455.6687543,0,2048,,0,0,0,0,0,0,0,1,12,,0;0;0;0,12,0
13,upsert,2,L0006,2560,0,1787894458.7398677,1787894489.4572415,30.717373847961426,10,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894458.7398531,0,2560,,0,0,0,0,0,0,0,2,14,,0;1;0;1,16,0
14,upsert,1,L0021,2560,0,1787894458.7399645,1787894496.9768565,38.236891984939575,11,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894458.739953,0,2560,,0,0,0,0,0,0,0,2,15,,0;0;0;1,16,0
15,upsert,3,L0017,2048,0,1787894458.7400444,1787894496.9769316,38.23688721656799,12,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894458.740035,0,2048,,0,0,0,0,0,0,0,1,16,,0;0;0;0,16,0
17,upsert,3,L0015,2048,0,1787894460.814432,1787894496.9769711,36.16253924369812,13,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894460.8144183,0,2048,,0,0,0,0,0,0,0,1,18,,0;1;1;0,20,0
19,upsert,2,L0045,2560,0,1787894460.814616,1787894496.9770017,36.16238570213318,14,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894460.814602,2048,512,9.663207530975342,0,0,0,0,0,0,0,2,20,,0;0;0;0,20,1
20,upsert,0,L0018,2048,0,1787894462.8710034,1787894496.9770305,34.106027126312256,15,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894462.870979,0,2048,,0,0,0,0,0,0,0,1,21,,0;1;1;1,24,0
21,upsert,1,L0048,2048,0,1787894462.8711827,1787894496.9770558,34.105873107910156,16,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894462.8711505,0,2048,,0,0,0,0,0,0,0,1,22,,0;0;1;1,24,0
23,upsert,3,L0062,2048,0,1787894462.8713746,1787894496.97708,34.10570549964905,17,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894462.871363,0,2048,,0,0,0,0,0,0,0,1,24,,0;0;0;0,24,0
25,upsert,2,L0022,2560,0,1787894465.529131,1787894496.9771063,31.447975397109985,18,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894465.5291152,0,2560,,0,0,0,0,0,0,0,2,26,,0;1;0;1,28,0
26,upsert,1,L0005,2048,0,1787894465.5292673,1787894505.8168273,40.2875599861145,19,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894465.5292547,0,2048,,0,0,0,0,0,0,0,1,27,,0;0;0;1,28,0
27,upsert,3,L0053,2048,0,1787894465.5293586,1787894505.8168862,40.287527561187744,20,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894465.5293484,0,2048,,0,0,0,0,0,0,0,1,28,,0;0;0;0,28,0
28,upsert,0,L0026,2048,0,1787894467.50443,1787894505.8169158,38.312485694885254,21,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894467.5044017,0,2048,,0,0,0,0,0,0,0,1,29,,0;1;1;1,32,0
29,upsert,3,L0000,2048,0,1787894467.504623,1787894505.8169396,38.31231665611267,22,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894467.5046077,0,2048,,0,0,0,0,0,0,0,1,30,,0;1;1;0,32,0
30,upsert,1,L0034,2048,0,1787894467.5047314,1787894505.8169541,38.312222719192505,23,alphalow,agg_static@rho0.8,1,0.2,0.0,4,0.8,agg_static,1787894467.504719,0,2048,,0,0,0,0,0,0,0,1,31,,0;0;1;0,32,0
