seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0060,2048,0,1788145582.8049083,1788145582.8064115,0.0015032291412353516,1,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145582.804893,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0032,2048,0,1788145582.8049858,1788145582.806476,0.0014903545379638672,2,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145582.8049796,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0027,2048,0,1788145582.805036,1788145582.8065107,0.001474618911743164,3,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145582.805031,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0048,2048,0,1788145582.8050761,1788145582.8065395,0.0014634132385253906,4,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145582.8050718,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0010,2048,0,1788145584.4916842,1788145584.4933357,0.0016515254974365234,5,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145584.4916697,0,2048,,0,0,0,0,0,0,0,1,1,0.0014829039573669434,0;1;1;1,8,0
5,upsert,3,L0019,2048,0,1788145584.4918253,1788145584.493385,0.0015597343444824219,6,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145584.4918184,0,2048,,0,0,0,0,0,0,0,1,2,0.0014829039573669434,0;1;1;0,8,0
6,upsert,1,L0055,2048,0,1788145584.4918983,1788145584.4934132,0.0015149116516113281,7,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145584.4918928,0,2048,,0,0,0,0,0,0,0,1,3,0.0014829039573669434,0;0;1;0,8,0
7,upsert,2,L0039,2048,0,1788145584.4919605,1788145584.493438,0.0014774799346923828,8,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145584.491956,0,2048,,0,0,0,0,0,0,0,1,4,0.0014829039573669434,0;0;0;0,8,0
8,upsert,0,L0013,2048,0,1788145586.1305594,1788145586.8740582,0.7434988021850586,9,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145586.1305323,0,2048,,0,0,0,0,0,0,0,1,1,0.0015169084072113037,0;1;1;1,12,0
9,upsert,1,L0000,2048,0,1788145586.130856,1788145587.7465093,1.6156532764434814,10,base,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1788145586.130839,0,2048,,0,0,0,0,0,0,0,1,2,0.0015169084072113037,0;0;1;1,12,0
