request_id,phase,lineage_id,step,digest,snapshot_rr,snapshot_loads,snapshot_cov_row,snapshot_wseq_row,world1_target,world1_affinity,world1_coverage,world1_expected_net_ms,selected_instance,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
32,0,28,0,L0028,32,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787894467.5049407,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,535dac880efee48d77d2145c2aacff267ef1a0a6070c79ac001d387d63071f42,True,,,1,0,1374.557077,1614.729478,6,2094,4,32
33,0,32,0,L0032,33,1;0;0;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787894467.5049918,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,26492964803e8a3db5446a654d25f075cac756525cf2612863248a5d8fa84004,True,,,1,0,1535.402529,1784.212611,6,2094,4,32
34,0,7,1,L0007,34,1;1;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787894467.5050287,2048,0,18.614235401153564,True,True,False,False,0,0.0,0,0,False,0.0,85f8076207c19542c8ab615e5eca1c9e6f3e660ea83eef7cd0bd91c21d676f13,True,,,1,0,802.821671,1129.90572,6,2617,4,2080
35,0,53,1,L0053,35,1;1;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787894467.505065,2048,0,18.614271640777588,True,True,False,False,0,0.0,0,0,False,0.0,3b29f5e7d6b7cf9c936f4917fd0fd4c6d42b1126d55d73ef024d07bca17b0243,True,,,1,0,892.209873,1240.821848,6,2617,4,2080
36,0,30,0,L0030,36,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787894469.2916133,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,59e4e52b16f686246d9fc85a1e99f12a99de30eb8a835bc634fc68a5ce42962d,True,,,1,0,1708.731307,1998.168249,6,2094,4,16
37,0,6,2,L0006,37,1;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787894469.291663,2560,0,20.400869607925415,True,True,False,False,0,0.0,0,0,False,0.0,62ac8fede144cc99d6d3f2b71345e84d6ede61a9c93924bed0a8e7b59d70102a,True,,,1,0,888.200846,1244.385839,6,3140,4,2608
38,0,43,0,L0043,38,1;0;1;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787894469.2917047,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,54121aaff4ec72cb641f057d976a4201abfaff31d9135645aba1570d15581ef4,True,,,1,0,1796.542624,2084.616839,6,2094,4,16
39,0,52,0,L0052,39,1;1;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787894469.2917402,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,d4b319771fd64fef70cdc2cb45b91b7541541f0bcd5a080836d02225d4b5eb82,True,,,1,0,1539.136238,1792.071497,6,2094,4,16
40,0,29,0,L0029,40,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787894471.3793414,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,2df19287a2622ad861c74f11c68a72cf6d5e706c4a1524e9d3e5de95cc137cbc,True,,,1,0,1419.931839,1667.416489,6,2094,4,32
41,0,32,1,L0032,41,1;0;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787894471.3793888,2048,0,22.488595485687256,True,True,False,False,0,0.0,0,0,False,0.0,f5a27ecf9a2d069aa5cd04cd3ac671f3896b60962dba085d130066484af4db76,True,,,1,0,2662.717162,3034.127758,6,2617,4,32
42,0,55,1,L0055,42,1;0;0;1,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787894471.3794274,2048,0,22.48863410949707,True,True,False,False,0,0.0,0,0,False,0.0,d94902ec020af853dd9deded409e65fc30d68b238b382405c20c8dfbbb732bd5,True,,,1,0,797.924411,1125.983433,6,2617,4,2080
43,0,60,0,L0060,43,1;1;0;1,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787894471.3794608,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,815dd22c186cc93934440da9af34eb8d3ef7c9abb6a6c23346d73ad4b7bc110f,True,,,1,0,1541.712189,1815.232515,6,2094,4,16
44,0,26,1,L0026,44,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787894474.4158237,2048,0,25.525030374526978,True,True,False,False,0,0.0,0,0,False,0.0,d90368e255825e8929364aa5573340cfd37cfbca4677b8e0608a7ecffd521331,True,,,1,0,804.316723,1133.31523,6,2617,4,2080
45,0,36,0,L0036,45,1;0;0;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787894474.4158769,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,110a69e605f691e1b72f0b955f84df377fe4b0baa2298c5027f919f535cb6065,True,,,1,0,1818.198885,2078.940167,6,2094,4,32
46,0,11,0,L0011,46,1;1;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787894474.415915,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,8b255bd7874c73496b75e11f8e0a36c2a0ad4cdaf3f8711dccc20edaab22e919,True,,,1,0,1823.077069,2111.010585,6,2094,4,32
47,0,2,0,L0002,47,1;1;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787894474.415948,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,86d82909efaabd4f19ea95b019309fb633835338fd7638619938c5d3803d8874,True,,,1,0,1971.149833,2274.013256,6,2094,4,16
48,0,55,2,L0055,48,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787894476.6934264,2560,0,27.802633047103882,True,True,False,False,0,0.0,0,0,False,0.0,356f56bb70824bcd37df70ee6611916657cd39ebb0c5f13dcd74fd91ab1a080e,True,,,1,0,3147.121585,3506.794214,6,3140,4,16
49,0,8,0,L0008,49,1;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787894476.6934772,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,318f3b762a30e8f22c77183471883a086e9c1131795e4e8d7cb0db3bd38cfc2b,True,,,1,0,1463.378081,1715.223995,6,2094,4,16
50,0,6,0,L0006,50,1;0;1;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787894476.693516,3072,0,27.802722692489624,True,True,False,False,0,0.0,0,0,False,0.0,e05e05188693320d88ded97408c53b09769332f44a244c2c7f5b99667ec405b4,True,,,1,0,1457.203938,1702.771376,6,2094,4,32
51,0,40,0,L0040,51,1;1;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787894476.6935503,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,e0186f4e7419850cb8fdd11c2cfc21baad073a2b62786b76548573d930b387d3,True,,,1,0,1976.547677,2271.931998,6,2094,4,32
52,0,44,0,L0044,52,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787894480.2018917,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,a05abc71e489c523ebf5f72b0cb41cee5068988ad4e5f361fa1f2ee7f2921b82,True,,,1,0,1249.966331,1477.3526,6,2094,4,32
53,0,37,0,L0037,53,1;0;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787894480.2019386,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,9e97c1c8c444d25f38c6c1ab08b0395e0b1836498740a8eb41ae30379aee42dc,True,,,1,0,1826.463092,2114.368183,6,2094,4,32
54,0,19,1,L0019,54,1;0;0;1,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787894480.2019753,2048,0,31.311182022094727,True,True,False,False,0,0.0,0,0,False,0.0,493b73ae19b9b92df9310ececd665685a479321db07f3d89a1e92752d4b4797d,True,,,1,0,2361.452297,2675.442201,6,2617,4,32
