seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0011,2048,0,1787895396.2620642,1787895396.263453,0.0013887882232666016,1,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895396.262046,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
2,upsert,1,L0024,2048,0,1787895396.2621915,1787895396.2635086,0.0013170242309570312,2,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895396.2621872,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
1,upsert,2,L0004,2048,0,1787895396.2621422,1787895396.2635355,0.0013933181762695312,3,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895396.262137,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
3,upsert,3,L0001,2048,0,1787895396.2622242,1787895396.2635586,0.0013344287872314453,4,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895396.2622206,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0000,2048,0,1787895399.8309016,1787895399.8324711,0.001569509506225586,5,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895399.830882,0,2048,,0,0,0,0,0,0,0,2,1,0.0013583898544311523,0;1;1;1,8,0
5,upsert,3,L0000,2560,0,1787895399.8310401,1787895399.8325198,0.0014796257019042969,6,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895399.8310342,0,2560,,0,0,0,0,0,0,0,2,2,0.0013583898544311523,0;1;1;0,8,0
6,upsert,1,L0030,2048,0,1787895399.831103,1787895399.8325481,0.0014450550079345703,7,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895399.8310978,0,2048,,0,0,0,0,0,0,0,1,3,0.0013583898544311523,0;0;1;0,8,0
7,upsert,2,L0044,2048,0,1787895399.8311558,1787895399.832571,0.001415252685546875,8,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895399.8311512,0,2048,,0,0,0,0,0,0,0,1,4,0.0013583898544311523,0;0;0;0,8,0
8,upsert,0,L0000,3072,2048,1787895402.0670452,1787895402.06883,0.0017848014831542969,9,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895402.0670257,2048,1024,2.2361435890197754,0,2048,2560,2048,512,2,0,5,1,0.0014178752899169922,0;1;1;1,12,0
9,upsert,1,L0005,2048,0,1787895402.0672133,1787895402.0688791,0.0016658306121826172,10,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895402.067205,0,2048,,0,0,0,0,0,0,0,1,2,0.0014178752899169922,0;0;1;1,12,0
11,upsert,3,L0000,2560,2560,1787895402.0673456,1787895402.068907,0.0015614032745361328,11,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895402.0673394,2560,0,2.2363052368164062,0,2560,2560,2048,512,2,0,5,4,0.0014178752899169922,0;0;0;0,12,0
12,upsert,2,L0004,2560,2048,1787895405.0705113,1787895405.074329,0.0038175582885742188,12,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895405.07048,2048,512,8.808343172073364,0,2048,2048,0,2048,1,0,2,2,0.0014868216081099076,1;0;0;2,19,0
13,upsert,3,L0000,3072,2560,1787895405.0708203,1787895405.0744314,0.0036110877990722656,13,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895405.0708022,2560,512,3.003462791442871,0,2560,3072,2560,512,2,0,6,3,0.0014868216081099076,1;0;0;1,19,0
14,upsert,3,L0001,2560,2048,1787895405.071014,1787895405.6703088,0.599294900894165,14,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895405.0709987,2048,512,8.808778047561646,0,2048,2048,0,2048,1,0,2,4,0.0014868216081099076,1;0;0;0,19,0
15,upsert,0,L0003,2048,0,1787895405.071192,1787895407.0532725,1.9820804595947266,15,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895405.071178,0,2048,,0,0,0,0,0,0,0,1,5,0.0014868216081099076,0;0;0;0,19,0
16,upsert,3,L0006,2048,0,1787895407.2824295,1787895414.5426564,7.2602269649505615,16,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895407.2824113,0,2048,,0,0,0,0,0,0,0,1,2,0.17367726961771648,1;1;1;0,24,0
17,upsert,2,L0009,2048,0,1787895407.2825787,1787895415.9255905,8.643011808395386,17,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895407.2825725,0,2048,,0,0,0,0,0,0,0,1,3,0.17367726961771648,1;1;0;0,24,0
18,upsert,1,L0024,2560,2048,1787895407.2826514,1787895415.9256315,8.642980098724365,18,alphahigh,agg_static@rho0.8,0,1.0,0.0,4,0.8,agg_static,1787895407.282644,2048,512,11.020456790924072,0,2048,2048,0,2048,1,0,2,4,0.17367726961771648,1;0;0;0,24,0
