seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0060,2048,0,1788145950.5536666,1788145950.5569694,0.0033028125762939453,1,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145950.5536416,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0032,2048,0,1788145950.5538228,1788145950.5570755,0.003252744674682617,2,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145950.5538092,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0027,2048,0,1788145950.5539224,1788145950.8464139,0.29249143600463867,3,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145950.5539122,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0048,2048,0,1788145950.5540025,1788145952.8262422,2.2722396850585938,4,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145950.5539942,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0010,2048,0,1788145952.2838204,1788145957.553535,5.269714593887329,5,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145952.2837956,0,2048,,0,0,0,0,0,0,0,1,2,0.09968233108520508,0;1;1;1,8,0
5,upsert,3,L0019,2048,0,1788145952.284086,1788145957.5536857,5.269599676132202,6,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145952.2840712,0,2048,,0,0,0,0,0,0,0,1,3,0.09968233108520508,0;1;1;0,8,0
6,upsert,1,L0055,2048,0,1788145952.284277,1788145957.5537558,5.269478797912598,7,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145952.2842638,0,2048,,0,0,0,0,0,0,0,1,4,0.09968233108520508,0;0;1;0,8,0
7,upsert,2,L0039,2048,0,1788145952.2844272,1788145960.6847923,8.400365114212036,8,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145952.284416,0,2048,,0,0,0,0,0,0,0,1,5,0.09968233108520508,0;0;0;0,8,0
8,upsert,0,L0013,2048,0,1788145954.051297,1788145962.2605486,8.209251642227173,9,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145954.051272,0,2048,,0,0,0,0,0,0,0,1,5,0.6428216695785522,0;1;1;1,12,0
9,upsert,1,L0000,2048,0,1788145954.0516183,1788145962.2607005,8.209082126617432,10,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145954.0516016,0,2048,,0,0,0,0,0,0,0,1,6,0.6428216695785522,0;0;1;1,12,0
10,upsert,2,L0017,2048,0,1788145954.0518475,1788145962.2607713,8.208923816680908,11,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145954.051832,0,2048,,0,0,0,0,0,0,0,1,7,0.6428216695785522,0;0;0;1,12,0
11,upsert,3,L0002,2048,0,1788145954.0520556,1788145967.3918653,13.339809656143188,12,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145954.052042,0,2048,,0,0,0,0,0,0,0,1,8,0.6428216695785522,0;0;0;0,12,0
12,upsert,0,L0000,2560,0,1788145957.0185,1788145967.3920174,10.373517274856567,13,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145957.018472,0,2560,,0,0,0,0,0,0,0,3,9,0.6428216695785522,0;1;1;1,16,0
14,upsert,1,L0002,2560,0,1788145957.0189793,1788145967.3920815,10.373102188110352,14,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145957.0189667,0,2560,,0,0,0,0,0,0,0,2,11,0.6428216695785522,0;0;0;1,16,0
15,upsert,3,L0051,2048,0,1788145957.0191286,1788145967.3921337,10.373005151748657,15,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145957.0191169,0,2048,,0,0,0,0,0,0,0,1,12,0.6428216695785522,0;0;0;0,16,0
16,upsert,0,L0055,2560,0,1788145959.9449818,1788145970.7858288,10.84084701538086,16,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145959.9449542,0,2560,,0,0,2048,0,2048,1,0,3,10,2.625725678035191,0;1;1;1,20,0
18,upsert,1,L0004,2048,0,1788145959.9454868,1788145970.785977,10.840490102767944,17,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145959.9454746,0,2048,,0,0,0,0,0,0,0,1,12,2.625725678035191,0;0;1;0,20,0
19,upsert,2,L0025,2048,0,1788145959.9456475,1788145970.786047,10.840399503707886,18,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145959.9456358,0,2048,,0,0,0,0,0,0,0,1,13,2.625725678035191,0;0;0;0,20,0
20,upsert,0,L0000,2048,2560,1788145962.1981916,1788145975.917106,13.718914270401001,19,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145962.1981394,2560,-512,5.1796674728393555,0,0,0,0,0,0,0,5,13,3.3475556075572968,0;1;1;1,24,1
21,upsert,1,L0006,2048,0,1788145962.19849,1788145975.9172723,13.718782424926758,20,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145962.198473,0,2048,,0,0,0,0,0,0,0,1,14,3.3475556075572968,0;0;1;1,24,0
22,upsert,2,L0039,2560,2048,1788145962.1986783,1788145975.917344,13.718665838241577,21,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145962.1986613,2048,512,9.914245367050171,0,2048,2048,0,2048,1,0,2,15,3.3475556075572968,0;0;0;1,24,0
24,upsert,0,L0047,2048,0,1788145964.948465,1788145975.9173982,10.96893310546875,22,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145964.9484355,0,2048,,0,0,0,0,0,0,0,1,14,4.673427495089444,0;1;1;1,28,0
26,upsert,1,L0003,2048,0,1788145964.9489625,1788145979.0484931,14.099530696868896,23,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145964.9489508,0,2048,,0,0,0,0,0,0,0,1,16,4.673427495089444,0;0;0;1,28,0
27,upsert,3,L0022,2048,0,1788145964.949126,1788145979.048596,14.099469900131226,24,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145964.9491153,0,2048,,0,0,0,0,0,0,0,1,17,4.673427495089444,0;0;0;0,28,0
28,upsert,0,L0042,2048,0,1788145966.5471513,1788145979.0486577,12.501506328582764,25,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145966.5471246,0,2048,,0,0,0,0,0,0,0,1,18,4.673427495089444,0;1;1;1,32,0
29,upsert,3,L0008,2048,0,1788145966.5474904,1788145979.0487142,12.501223802566528,26,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145966.547474,0,2048,,0,0,0,0,0,0,0,1,19,4.673427495089444,0;1;1;0,32,0
30,upsert,1,L0062,2048,0,1788145966.5476835,1788145979.0487595,12.501075983047485,27,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145966.5476708,0,2048,,0,0,0,0,0,0,0,1,20,4.673427495089444,0;0;1;0,32,0
31,upsert,2,L0021,2048,0,1788145966.5478518,1788145979.0488005,12.500948667526245,28,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145966.5478394,0,2048,,0,0,0,0,0,0,0,1,21,4.673427495089444,0;0;0;0,32,0
32,upsert,0,L0006,2560,0,1788145968.5462477,1788145985.311051,16.764803171157837,29,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145968.54622,0,2560,,0,0,0,0,0,0,0,2,18,6.39114244778951,0;1;1;1,36,0
33,upsert,1,L0011,2048,0,1788145968.5467856,1788145985.3112252,16.764439582824707,30,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145968.5467696,0,2048,,0,0,0,0,0,0,0,2,19,6.39114244778951,0;0;1;1,36,0
35,upsert,3,L0011,2560,0,1788145968.5475469,1788145985.3113196,16.76377272605896,31,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145968.5475326,0,2560,,0,0,0,0,0,0,0,2,21,6.39114244778951,0;0;0;0,36,0
36,upsert,1,L0002,2560,2560,1788145970.4134898,1788145988.44243,18.028940200805664,32,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145970.4134593,2560,0,13.394492626190186,0,2560,2560,2048,512,2,0,5,22,6.39114244778951,1;0;1;1,41,0
37,upsert,3,L0015,2048,0,1788145970.4140437,1788145988.4425807,18.028537034988403,33,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145970.414027,0,2048,,0,0,0,0,0,0,0,1,23,6.39114244778951,1;0;1;0,41,0
38,upsert,2,L0046,2048,0,1788145970.414444,1788145988.4426737,18.02822971343994,34,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145970.4144297,0,2048,,0,0,0,0,0,0,0,1,24,6.39114244778951,1;0;0;0,41,0
39,upsert,0,L0043,2048,0,1788145970.4147966,1788145988.442761,18.0279643535614,35,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145970.4147842,0,2048,,0,0,0,0,0,0,0,1,25,6.39114244778951,0;0;0;0,41,0
40,upsert,1,L0053,2048,0,1788145972.9310403,1788145988.4428384,15.51179814338684,36,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145972.9310117,0,2048,,0,0,0,0,0,0,0,1,23,7.132715185483296,0;1;1;1,46,0
41,upsert,1,L0027,2560,2048,1788145972.9315906,1788145988.4429173,15.511326789855957,37,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145972.9315708,2048,512,22.37765860557556,0,2048,2048,0,2048,1,0,2,24,7.132715185483296,0;0;1;1,46,0
42,upsert,3,L0041,2048,0,1788145972.9320197,1788145988.4429905,15.510970830917358,38,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145972.9320035,0,2048,,0,0,0,0,0,0,0,1,25,7.132715185483296,0;0;1;0,46,0
43,upsert,2,L0005,2048,0,1788145972.9324002,1788145988.443064,15.510663747787476,39,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145972.9323864,0,2048,,0,0,0,0,0,0,0,1,26,7.132715185483296,0;0;0;0,46,0
44,upsert,2,L0001,2048,0,1788145974.56166,1788145995.3716948,20.81003475189209,40,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145974.5616403,0,2048,,0,0,0,0,0,0,0,1,27,7.132715185483296,1;1;0;1,51,0
45,upsert,3,L0056,2048,0,1788145974.5619538,1788145995.3718138,20.80985999107361,41,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145974.5619457,0,2048,,0,0,0,0,0,0,0,1,28,7.132715185483296,1;1;0;0,51,0
46,upsert,0,L0000,3072,2048,1788145974.5621252,1788145995.371876,20.80975079536438,42,base,agg_full@rho1.2,1,0.55,0.0,4,1.2,agg_full,1788145974.5621164,2048,1024,12.363976955413818,0,2560,2560,2048,512,2,0,6,29,7.132715185483296,0;1;0;0,51,1
