seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0000,2048,0,1787897095.7619126,1787897095.7648401,0.002927541732788086,1,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897095.7618895,0,2048,,0,0,0,0,0,0,0,0,1,,0;0;0;0,0,0
1,upsert,1,L0000,2048,0,1787897095.7620513,1787897095.7649627,0.0029113292694091797,2,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897095.7620382,0,2048,,0,0,0,0,0,0,0,0,2,,0;0;0;0,0,0
4,upsert,0,L0001,2048,0,1787897098.2887058,1787897098.2926753,0.003969430923461914,3,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897098.2886848,0,2048,,0,0,0,0,0,0,0,0,3,0.002919435501098633,0;0;0;0,0,0
5,upsert,1,L0001,2048,0,1787897098.288935,1787897098.2928236,0.0038886070251464844,4,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897098.2889209,0,2048,,0,0,0,0,0,0,0,0,4,0.002919435501098633,0;0;0;0,0,0
8,upsert,0,L0002,2048,0,1787897100.8698013,1787897100.8737848,0.003983497619628906,5,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897100.86977,0,2048,,0,0,0,0,0,0,0,0,5,0.003424227237701416,0;0;0;0,0,0
9,upsert,1,L0002,2048,0,1787897100.870064,1787897100.8739343,0.003870248794555664,6,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897100.8700483,0,2048,,0,0,0,0,0,0,0,0,6,0.003424227237701416,0;0;0;0,0,0
12,upsert,0,L0003,2048,0,1787897103.5098968,1787897103.5138795,0.0039827823638916016,7,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897103.5098739,0,2048,,0,0,0,0,0,0,0,0,7,0.003591775894165039,0;0;0;0,0,0
13,upsert,1,L0003,2048,0,1787897103.510148,1787897103.5140312,0.0038831233978271484,8,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897103.510133,0,2048,,0,0,0,0,0,0,0,0,8,0.003591775894165039,0;0;0;0,0,0
16,upsert,0,L0004,2048,0,1787897105.8720298,1787897105.8760078,0.00397801399230957,9,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897105.8720057,0,2048,,0,0,0,0,0,0,0,0,9,0.003677070140838623,0;0;0;0,0,0
17,upsert,1,L0004,2048,0,1787897105.8723125,1787897105.8761747,0.003862142562866211,10,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897105.8722975,0,2048,,0,0,0,0,0,0,0,0,10,0.003677070140838623,0;0;0;0,0,0
20,upsert,0,L0005,2048,0,1787897108.5245056,1787897108.5278988,0.0033931732177734375,11,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897108.524481,0,2048,,0,0,0,0,0,0,0,0,11,0.0037256717681884766,0;0;0;0,0,0
21,upsert,1,L0005,2048,0,1787897108.5247688,1787897108.5280106,0.0032417774200439453,12,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897108.5247536,0,2048,,0,0,0,0,0,0,0,0,12,0.0037256717681884766,0;0;0;0,0,0
24,upsert,0,L0006,2048,0,1787897111.3068173,1787897111.3108873,0.0040700435638427734,13,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897111.3067925,0,2048,,0,0,0,0,0,0,0,0,13,0.0036576390266418457,0;0;0;0,0,0
25,upsert,1,L0006,2048,0,1787897111.307085,1787897111.3110392,0.003954172134399414,14,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897111.3070707,0,2048,,0,0,0,0,0,0,0,0,14,0.0036576390266418457,0;0;0;0,0,0
28,upsert,0,L0007,2048,0,1787897113.919338,1787897113.9233932,0.0040552616119384766,15,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897113.9193146,0,2048,,0,0,0,0,0,0,0,0,15,0.003708277429853167,0;0;0;0,0,0
29,upsert,1,L0007,2048,0,1787897113.9196098,1787897113.9235477,0.003937959671020508,16,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897113.919595,0,2048,,0,0,0,0,0,0,0,0,16,0.003708277429853167,0;0;0;0,0,0
32,upsert,0,L0008,2048,0,1787897116.465677,1787897116.4697766,0.004099607467651367,17,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897116.4656456,0,2048,,0,0,0,0,0,0,0,0,17,0.0037443190813064575,0;0;0;0,0,0
33,upsert,1,L0008,2048,0,1787897116.4659772,1787897116.4699106,0.003933429718017578,18,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897116.4659612,0,2048,,0,0,0,0,0,0,0,0,18,0.0037443190813064575,0;0;0;0,0,0
36,upsert,0,L0009,2048,0,1787897119.0099468,1787897120.5955024,1.5855555534362793,19,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897119.009921,0,2048,,0,0,0,0,0,0,0,0,19,0.003774563471476237,0;0;0;0,0,0
37,upsert,1,L0009,2048,0,1787897119.0102386,1787897122.056179,3.045940399169922,20,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897119.0102234,0,2048,,0,0,0,0,0,0,0,0,20,0.003774563471476237,0;0;0;0,0,0
40,upsert,0,L0010,2048,0,1787897121.7359295,1787897126.5954862,4.859556674957275,21,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897121.7359033,0,2048,,0,0,0,0,0,0,0,0,22,0.08702619452225535,0;0;0;0,0,0
41,upsert,1,L0010,2048,0,1787897121.7362285,1787897126.59559,4.85936164855957,22,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897121.7362125,0,2048,,0,0,0,0,0,0,0,0,23,0.08702619452225535,0;0;0;0,0,0
44,upsert,0,L0011,2048,0,1787897124.5138717,1787897131.98877,7.474898338317871,23,ov25,agg_full@rho0.8,1,0.55,0.25,4,0.8,agg_full,1787897124.513848,0,2048,,0,0,0,0,0,0,0,0,25,0.23497190475463867,0;0;0;0,0,0
