request_id,phase,lineage_id,step,digest,snapshot_rr,snapshot_loads,snapshot_cov_row,snapshot_wseq_row,world1_target,world1_affinity,world1_coverage,world1_expected_net_ms,selected_instance,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
32,0,2,2,L0002,39,0;0;0;0,0;2560;0;0,0;9;0;0,1,1,2560,51.2,1,True,1788144183.2181058,2560,2560,6.0976173877716064,False,False,False,False,2560,51.2,1,1,False,0.0,5f4b36666d9f3038abef713fb6a67c9807935f1ade12efbb268a5f339a4e7fef,True,,,1,0,416.809396,589.969502,6,3140,4,2608
33,0,8,0,L0008,41,0;1;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1788144183.2181702,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,318f3b762a30e8f22c77183471883a086e9c1131795e4e8d7cb0db3bd38cfc2b,True,,,1,0,741.862255,873.3987,6,2094,4,32
34,0,57,0,L0057,42,0;1;0;1,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1788144183.2182117,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,a22e9ebf3c0b482ea37477d46234a14f82973220454079bc5b28dc24b1b094b7,True,,,1,0,757.780757,890.902465,6,2094,4,32
35,0,22,0,L0022,43,1;1;0;1,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1788144183.2182467,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,3a9fbe252dbf890a31c3724f8f983e374be5aabff6889d24ad7546a48054f4ad,True,,,1,0,779.314937,909.554619,6,2094,4,16
36,0,1,1,L0001,44,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1788144184.1316423,2048,0,10.54288625717163,True,True,False,False,0,0.0,0,0,False,0.0,60ce9bd97cbcd68672268d686bb8e061973b4d9d16ee5d75c0cd300fb2434127,True,,,1,0,1083.4464,1238.480461,6,2617,4,32
37,0,58,0,L0058,45,1;0;0;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1788144184.1316948,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,e4f21dd301c21db981d6ca9d3d45e22806dd0fb12cd561b8ee82c167536e3bed,True,,,1,0,793.697678,925.384731,6,2094,4,32
38,0,0,2,L0000,46,1;1;0;0,0;0;0;2048,0;0;0;6,3,1,2048,40.96,3,True,1788144184.1317499,2560,2048,8.207994937896729,False,False,False,False,2048,40.96,1,1,False,0.0,3e643d165b8c0d2e8c8a17520105d787f259e214f7a0be6f9c3ff0d448bfef06,True,,,1,0,96.551991,272.736047,6,3140,4,3136
39,0,10,0,L0010,48,1;1;0;1,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1788144184.1317883,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,26a7530e8f02235f4cfe6255f798bbb3695e3e61b89cb56ff634d408195850f6,True,,,1,0,730.011241,859.985711,6,2094,4,16
40,0,6,0,L0006,49,0;0;0;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1788144185.372284,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,e05e05188693320d88ded97408c53b09769332f44a244c2c7f5b99667ec405b4,True,,,1,0,838.248802,973.918331,6,2094,4,32
41,0,56,0,L0056,50,0;1;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1788144185.3723335,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,2a40b8b2635b76320dd2a475aa2efffb6cd0ec73047d38d3fe3407c865a616e4,True,,,1,0,797.3502,931.492739,6,2094,4,32
42,0,21,0,L0021,51,0;1;0;1,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1788144185.3723707,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,3b28da9c405ab0c21d37000604296cbb1903928091f5b62432aacb323ffb0f5b,True,,,1,0,834.768713,969.841348,6,2094,4,32
43,0,6,1,L0006,52,0;1;1;1,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1788144185.3724043,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,7b353ad0597122fc1dd1aba2d942899bf5f7aa0039d02d1bddba99108aae6c62,True,,,1,0,1066.401075,1216.038737,6,2617,4,16
44,0,46,1,L0046,53,0;0;0;0,0;2048;0;0,0;7;0;0,1,0,2048,0.0,1,False,1788144186.5922291,2048,2048,10.66829538345337,False,False,False,False,2048,0.0,1,1,False,0.0,dd4e2c1ec577f414564901a9a6427324ceb0bc0200f57faf8cc207feaee0b707,True,,,1,0,368.116478,524.627459,6,2617,4,2080
45,0,3,2,L0003,55,0;1;0;0,2048;0;0;0,5;0;0;0,0,1,2048,40.96,0,True,1788144186.592293,2560,2048,10.668812036514282,False,False,False,False,2048,40.96,1,1,False,0.0,180181a65c605edbb31dd81ab044bfc971fcfe6cffb2c33ba6a6b53b2cb3ee89,True,,,1,0,411.590272,591.231173,6,3140,4,2608
46,0,1,2,L0001,57,1;1;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1788144186.592336,2560,0,13.00357985496521,True,True,False,False,0,0.0,0,0,False,0.0,188419e3e7d746017c004967bd957dfa3a42ed6424f61ac394505a6a8ac44cc8,True,,,1,0,2947.949052,3253.96877,6,3140,4,16
47,0,7,2,L0007,58,1;1;0;1,0;0;0;2048,0;0;0;11,3,1,2048,38.96,3,True,1788144186.5923843,2560,2048,9.471452236175537,False,False,False,False,2048,38.96,1,1,False,0.0,4f56348a9250fa1eae23ffcadbf2ab213a88ddf4d5dec344e0a2c3ffc0565575,True,,,1,0,2947.485056,3253.584053,6,3140,4,2608
48,0,3,0,L0003,60,0;0;0;0,2048;0;0;0,5;0;0;0,0,0,2048,0.0,0,False,1788144189.850285,3072,2048,13.926804065704346,False,False,False,False,2048,0.0,1,1,False,0.0,a601479b57a79ab3e5032d5c12c405a459963a23cc3c4b039833a4e4f36dc538,True,,,1,0,120.081076,312.82368,6,2094,4,2080
49,0,14,1,L0014,62,1;0;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1788144189.8503385,2048,0,16.261582374572754,True,True,False,False,0,0.0,0,0,False,0.0,a16ec16e25248c392f7dabfbe07c2f0ae73723efca6a34217f848cb34a501a88,True,,,1,0,368.580957,528.549198,6,2617,4,2080
50,0,19,1,L0019,63,1;0;0;1,0;2048;0;0,0;17;0;0,1,1,2048,40.96,1,True,1788144189.8503919,2048,2048,10.568143129348755,False,False,False,False,2048,40.96,1,1,False,0.0,493b73ae19b9b92df9310ececd665685a479321db07f3d89a1e92752d4b4797d,True,,,1,0,500.895701,657.850576,6,2617,4,2080
