seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0040,2048,0,1788144174.992482,1788144174.9957259,0.0032439231872558594,1,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144174.9924471,0,2048,,0,0,0,0,0,0,0,2,1,,0;1;1;1,4,0
1,upsert,2,L0004,2048,0,1788144174.9926608,1788144174.9958744,0.003213644027709961,2,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144174.9926434,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0002,2048,0,1788144174.9927855,1788144174.9959676,0.0031821727752685547,3,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144174.9927738,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0040,2560,0,1788144174.9928792,1788144174.9960368,0.0031576156616210938,4,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144174.9928694,0,2560,,0,0,0,0,0,0,0,2,4,,0;0;0;0,4,0
4,upsert,0,L0003,2048,0,1788144175.923481,1788144175.9271386,0.0036575794219970703,5,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144175.923457,0,2048,,0,0,0,0,0,0,0,1,1,0.003199338912963867,0;1;1;1,8,0
5,upsert,3,L0000,2048,0,1788144175.923755,1788144175.92727,0.003515005111694336,6,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144175.9237394,0,2048,,0,0,0,0,0,0,0,1,2,0.003199338912963867,0;1;1;0,8,0
6,upsert,1,L0046,2048,0,1788144175.9239337,1788144175.9273438,0.0034101009368896484,7,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144175.9239209,0,2048,,0,0,0,0,0,0,0,1,3,0.003199338912963867,0;0;1;0,8,0
7,upsert,2,L0025,2048,0,1788144175.9241006,1788144175.9274054,0.003304719924926758,8,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144175.9240887,0,2048,,0,0,0,0,0,0,0,1,4,0.003199338912963867,0;0;0;0,8,0
8,upsert,1,L0002,2560,2048,1788144177.1204884,1788144177.1241071,0.0036187171936035156,9,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144177.1204607,2048,512,2.1276869773864746,0,2048,2048,0,2048,1,0,2,1,0.00333559513092041,1;0;1;1,13,0
9,upsert,2,L0033,2048,0,1788144177.120757,1788144177.1242127,0.003455638885498047,10,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144177.1207411,0,2048,,0,0,0,0,0,0,0,1,2,0.00333559513092041,1;0;0;1,13,0
10,upsert,3,L0007,2048,0,1788144177.120932,1788144177.628059,0.5071268081665039,11,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144177.1209192,0,2048,,0,0,0,0,0,0,0,1,3,0.00333559513092041,1;0;0;0,13,0
11,upsert,0,L0025,2560,0,1788144177.1210895,1788144178.6358285,1.5147390365600586,12,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144177.1210775,0,2560,,0,0,2048,0,2048,1,0,2,4,0.00333559513092041,0;0;0;0,13,0
12,upsert,1,L0029,2048,0,1788144178.3522434,1788144183.488521,5.136277675628662,13,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144178.3522184,0,2048,,0,0,0,0,0,0,0,1,2,0.04917144775390625,1;0;1;1,17,0
