seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0048,2048,0,1787890698.9721196,1787890720.5859957,21.61387610435486,1,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890698.9720948,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0006,2048,0,1787890698.9722815,1787890721.470355,22.49807357788086,2,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890698.972268,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0014,2048,0,1787890698.972387,1787890721.4704926,22.49810552597046,3,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890698.9723763,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0023,2048,0,1787890698.9724703,1787890727.007787,28.035316705703735,4,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890698.9724615,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
7,upsert,2,L0028,2048,0,1787890700.5345151,1787890727.0078537,26.47333860397339,5,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890700.5345063,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
8,upsert,0,L0040,2048,0,1787890701.7363598,1787890727.0078917,25.27153182029724,6,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890701.7363327,0,2048,,0,0,0,0,0,0,0,1,9,,0;1;1;1,12,0
9,upsert,1,L0017,2048,0,1787890701.736524,1787890727.0079231,25.27139902114868,7,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890701.7365093,0,2048,,0,0,0,0,0,0,0,1,10,,0;0;1;1,12,0
10,upsert,2,L0055,2048,0,1787890701.7366292,1787890727.0079503,25.271321058273315,8,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890701.7366188,0,2048,,0,0,0,0,0,0,0,1,11,,0;0;0;1,12,0
12,upsert,0,L0001,2048,0,1787890703.33339,1787890727.0079744,23.67458438873291,9,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890703.333364,0,2048,,0,0,0,0,0,0,0,1,13,,0;1;1;1,16,0
13,upsert,2,L0047,2048,0,1787890703.3335547,1787890727.0080006,23.674445867538452,10,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890703.3335404,0,2048,,0,0,0,0,0,0,0,1,14,,0;1;0;1,16,0
16,upsert,0,L0023,2560,0,1787890704.9682205,1787890736.7901506,31.821930170059204,11,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890704.968193,0,2560,,0,0,0,0,0,0,0,2,17,,0;1;1;1,20,0
20,upsert,0,L0006,2560,0,1787890706.9623716,1787890736.7902484,29.827876806259155,12,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890706.9623446,0,2560,,0,0,0,0,0,0,0,2,21,,0;1;1;1,24,0
21,upsert,1,L0012,2048,0,1787890706.9625401,1787890736.7902884,29.82774829864502,13,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890706.962524,0,2048,,0,0,0,0,0,0,0,1,22,,0;0;1;1,24,0
23,upsert,3,L0059,2048,0,1787890706.9627337,1787890736.7903192,29.827585458755493,14,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890706.9627235,0,2048,,0,0,0,0,0,0,0,1,24,,0;0;0;0,24,0
24,upsert,0,L0014,2560,0,1787890708.8734624,1787890736.790347,27.916884660720825,15,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890708.8734338,0,2560,,0,0,0,0,0,0,0,2,25,,0;1;1;1,28,0
25,upsert,2,L0012,2560,0,1787890708.873641,1787890736.7903738,27.916732788085938,16,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890708.8736272,0,2560,,0,0,0,0,0,0,0,2,26,,0;1;0;1,28,0
27,upsert,3,L0001,2560,0,1787890708.8738244,1787890736.7903981,27.916573762893677,17,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890708.873814,0,2560,,0,0,0,0,0,0,0,2,28,,0;0;0;0,28,0
28,upsert,0,L0030,2048,0,1787890710.6576586,1787890736.7904239,26.132765293121338,18,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890710.657632,0,2048,,0,0,0,0,0,0,0,1,29,,0;1;1;1,32,0
29,upsert,3,L0010,2048,0,1787890710.6578243,1787890746.57244,35.914615631103516,19,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890710.6578102,0,2048,,0,0,0,0,0,0,0,1,30,,0;1;1;0,32,0
30,upsert,1,L0009,2048,0,1787890710.65792,1787890746.5725594,35.914639472961426,20,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890710.6579092,0,2048,,0,0,0,0,0,0,0,1,31,,0;0;1;0,32,0
31,upsert,2,L0029,2560,0,1787890710.6580026,1787890746.5726254,35.91462278366089,21,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890710.6579938,0,2560,,0,0,0,0,0,0,0,2,32,,0;0;0;0,32,0
32,upsert,0,L0003,2048,0,1787890711.9583926,1787890746.5726836,34.614290952682495,22,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890711.9583657,0,2048,,0,0,0,0,0,0,0,1,33,,0;1;1;1,36,0
33,upsert,1,L0005,2048,0,1787890711.9587483,1787890746.5727193,34.61397099494934,23,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890711.9587324,0,2048,,0,0,0,0,0,0,0,1,34,,0;0;1;1,36,0
34,upsert,2,L0027,2048,0,1787890711.9590175,1787890746.572747,34.61372947692871,24,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890711.9590046,0,2048,,0,0,0,0,0,0,0,1,35,,0;0;0;1,36,0
35,upsert,3,L0023,3072,2048,1787890711.959283,1787890746.572774,34.61349081993103,25,base,agg_static@rho1.0,0,0.55,0.0,4,1.0,agg_static,1787890711.9592676,2048,1024,12.986806154251099,0,0,0,0,0,0,0,3,36,,0;0;0;0,36,1
