request_id,phase,lineage_id,step,digest,snapshot_rr,snapshot_loads,snapshot_cov_row,snapshot_wseq_row,world1_target,world1_affinity,world1_coverage,world1_expected_net_ms,selected_instance,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
32,0,5,1,L0005,32,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787900871.8035154,2048,0,49.00219225883484,True,True,False,False,0,0.0,0,0,False,0.0,22a6432627cdff863e8854db4ae7d2d128a14cd787d2feec1cc6ce2ae316d3b5,True,,,1,0,3186.915092,3617.97844,6,2617,4,32
33,0,42,1,L0042,33,1;0;0;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787900871.8035667,2048,0,49.002243518829346,True,True,False,False,0,0.0,0,0,False,0.0,f380a0f04da30e05cdaea5e287c4d50e4c8a4e6fa142a5da7a23c9d52994fd11,True,,,1,0,3236.638459,3679.509231,6,2617,4,32
34,0,6,0,L0006,34,0;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787900875.4848652,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,e05e05188693320d88ded97408c53b09769332f44a244c2c7f5b99667ec405b4,True,,,1,0,2096.68412,2420.050249,6,2094,4,16
35,0,55,0,L0055,35,0;0;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787900875.4849138,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,d0cd6568bebdb672c0baabe26da5303ba465b96f5fcc2aced6cbd1ac160b6407,True,,,1,0,2509.326312,2897.794578,6,2094,4,32
36,0,0,1,L0000,36,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787900878.384362,2048,0,55.58303880691528,True,True,False,False,0,0.0,0,0,False,0.0,0c9ff9f9edbcdc5a819b27a7af5b932d14b38fc4a7f953bc9872c42b33c957b9,True,,,1,0,1310.494165,1772.769425,6,2617,4,2080
37,0,9,0,L0009,37,1;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787900878.3844125,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,302b499e7f53390be89c2e4d293056fd8e0df1d356288e04a6f3c396fef73f5f,True,,,1,0,2141.468644,2499.780202,6,2094,4,32
38,0,47,0,L0047,38,0;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787900880.8858953,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,457a58763e329dc2fe2308e09228a5011812eda01c0f5100b29d0ceb41697fff,True,,,1,0,2091.509856,2439.117782,6,2094,4,32
39,0,33,1,L0033,39,0;0;1;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787900880.8859437,2048,0,58.08462047576904,True,True,False,False,0,0.0,0,0,False,0.0,004621b39aee91ea2e2ecd397407b0e20a25d6978158d9e3d660e19f81c9ef4c,True,,,1,0,2926.485964,3337.110276,6,2617,4,32
40,0,1,2,L0001,40,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787900884.2247179,2560,0,61.42339468002319,True,True,False,False,0,0.0,0,0,False,0.0,188419e3e7d746017c004967bd957dfa3a42ed6424f61ac394505a6a8ac44cc8,True,,,1,0,1409.685253,1952.656329,6,3140,4,2608
41,0,1,0,L0001,41,1;0;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787900884.2247677,2560,0,61.423444509506226,True,True,False,False,0,0.0,0,0,False,0.0,b0925efae1c736debdecee24b0fc4cc017fd012e234888d6bba1045074eff509,True,,,1,0,2318.072791,2656.185009,6,2094,4,16
42,0,50,0,L0050,42,0;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787900886.8827512,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,c3dff4aa57e63a8b7349e04e1a178560f206669305701be76746447b5dc30985,True,,,1,0,2316.302761,2671.731429,6,2094,4,32
43,0,33,2,L0033,43,0;0;1;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787900886.8827987,2560,0,64.08147549629211,True,True,False,False,0,0.0,0,0,False,0.0,477485199ca12cd29c73c1d7790f32a7a5bfc0710c242be2a067fcd171dbd877,True,,,1,0,4844.642134,5394.478657,6,3140,4,32
44,0,27,0,L0027,44,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787900892.27895,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,190654f627f49fcebdd98e322954af9ab0f81e6acb3a0654ad381eed7edf3987,True,,,1,0,2499.774777,2887.149873,6,2094,4,16
45,0,35,0,L0035,45,1;0;0;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787900892.278997,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,72d84f0a3d32662d7edc4fccf80fa7d61f786e5c3c814d4fcf199e977ab1ea66,True,,,1,0,2674.07836,3087.714001,6,2094,4,16
46,0,25,0,L0025,46,0;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787900895.3684807,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,3493e143ae94808cf0e2f503dded6cabae8a7d0487922f8571c87313b39e24e8,True,,,1,0,2279.162881,2625.781468,6,2094,4,32
47,0,34,2,L0034,47,0;0;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787900895.3685303,2560,0,72.5672070980072,True,True,False,False,0,0.0,0,0,False,0.0,5cf897857e3b3262e077d08fdce9e9d9a23d444070756255e364ca844bddda26,True,,,1,0,2389.331112,2882.033913,6,3140,4,2080
48,0,39,0,L0039,48,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787900898.2525764,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,7297adbcc142496431dca43ee332412383b49dda1bca118e5001890ce02c786c,True,,,1,0,2354.922992,2718.376019,6,2094,4,32
49,0,13,1,L0013,49,1;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787900898.2526233,2048,0,75.45130014419556,True,True,False,False,0,0.0,0,0,False,0.0,76ee3ac418901f4650ca82e1aa9b68e639b6ad1cdb689d21b6aee7e6f7608a08,True,,,1,0,1196.803291,1664.395873,6,2617,4,2080
50,0,0,2,L0000,50,0;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787900900.972151,2560,0,78.17082786560059,True,True,False,False,0,0.0,0,0,False,0.0,3e643d165b8c0d2e8c8a17520105d787f259e214f7a0be6f9c3ff0d448bfef06,True,,,1,0,5230.718793,5821.402559,6,3140,4,16
51,0,0,0,L0000,51,0;0;1;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787900900.9722173,2560,0,78.17089414596558,True,True,False,False,0,0.0,0,0,False,0.0,df52714a8f50e235a47ace12b3c17556904b9bd0cf6b9ade5e2ab3a8c9540206,True,,,1,0,146.481323,529.812336,6,2094,4,2080
52,0,14,0,L0014,52,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787900906.79482,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,fbf9203010610f481b86e1540368e2b9c6c33e9379db03bc91730b62f7971301,True,,,1,0,2607.566876,3007.321556,6,2094,4,32
53,0,6,1,L0006,53,1;0;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787900906.7948694,2048,0,83.9935462474823,True,True,False,False,0,0.0,0,0,False,0.0,7b353ad0597122fc1dd1aba2d942899bf5f7aa0039d02d1bddba99108aae6c62,True,,,1,0,3180.526986,3608.611008,6,2617,4,32
54,0,24,1,L0024,54,0;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787900910.405447,2048,0,87.60412383079529,True,True,False,False,0,0.0,0,0,False,0.0,98fad1681537297f3ff3d266178c01be71d6ed705ce7a16cabbe59194266c941,True,,,1,0,3804.412568,4306.647822,6,2617,4,32
55,0,22,1,L0022,55,0;0;1;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787900910.4054987,2048,0,87.60417556762695,True,True,False,False,0,0.0,0,0,False,0.0,18a3ea63a4592ace62de445b35a21793d808598d4893e4b560ff26c345c38157,True,,,1,0,3657.651247,4149.418836,6,2617,4,16
56,0,1,1,L0001,56,0;0;0;0,2560;2048;0;0,3;1;0;0,0,0,2560,0.0,0,False,1787900914.7133675,3072,2560,67.53317165374756,False,False,False,False,2560,0.0,2,2,False,0.0,60ce9bd97cbcd68672268d686bb8e061973b4d9d16ee5d75c0cd300fb2434127,True,,,1,0,321.407884,815.772996,6,2617,4,2608
