seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0048,2048,0,1787890262.244241,1787890262.2481248,0.003883838653564453,1,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890262.244205,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0006,2048,0,1787890262.2444417,1787890262.24831,0.0038683414459228516,2,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890262.2444186,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0014,2048,0,1787890262.244613,1787890262.2484467,0.003833770751953125,3,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890262.244595,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0023,2048,0,1787890262.2447503,1787890262.2485561,0.003805875778198242,4,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890262.2447348,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0000,2048,0,1787890263.794425,1787890263.79864,0.0042150020599365234,5,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890263.7943964,0,2048,,0,0,0,0,0,0,0,2,1,0.003847956657409668,0;1;1;1,8,0
5,upsert,3,L0000,2560,0,1787890263.7947478,1787890263.798761,0.0040130615234375,6,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890263.794725,0,2560,,0,0,0,0,0,0,0,2,2,0.003847956657409668,0;1;1;0,8,0
6,upsert,1,L0002,2048,0,1787890263.7950203,1787890263.7988489,0.0038285255432128906,7,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890263.7950008,0,2048,,0,0,0,0,0,0,0,1,3,0.003847956657409668,0;0;1;0,8,0
7,upsert,2,L0028,2048,0,1787890263.795286,1787890263.798948,0.003662109375,8,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890263.7952657,0,2048,,0,0,0,0,0,0,0,1,4,0.003847956657409668,0;0;0;0,8,0
8,upsert,0,L0040,2048,0,1787890264.857801,1787890264.862001,0.004199981689453125,9,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890264.8577743,0,2048,,0,0,0,0,0,0,0,1,1,0.0038888156414031982,0;1;1;1,12,0
9,upsert,1,L0017,2048,0,1787890264.8581483,1787890264.8620987,0.003950357437133789,10,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890264.8581266,0,2048,,0,0,0,0,0,0,0,1,2,0.0038888156414031982,0;0;1;1,12,0
