seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0017,2048,0,1788151903.443725,1788151903.4470367,0.003311634063720703,1,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151903.4436958,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0044,2048,0,1788151903.4438894,1788151903.447184,0.003294706344604492,2,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151903.4438748,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0059,2048,0,1788151903.4439971,1788151903.4472628,0.0032656192779541016,3,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151903.4439867,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0016,2048,0,1788151903.444082,1788151903.4473283,0.003246307373046875,4,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151903.4440725,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0040,2048,0,1788151905.83055,1788151905.8341281,0.00357818603515625,5,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151905.8305235,0,2048,,0,0,0,0,0,0,0,1,1,0.003279566764831543,0;1;1;1,8,0
5,upsert,3,L0006,2048,0,1788151905.83083,1788151905.8342571,0.0034270286560058594,6,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151905.8308141,0,2048,,0,0,0,0,0,0,0,1,2,0.003279566764831543,0;1;1;0,8,0
6,upsert,1,L0009,2048,0,1788151905.8310072,1788151905.8343327,0.0033254623413085938,7,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151905.830994,0,2048,,0,0,0,0,0,0,0,1,3,0.003279566764831543,0;0;1;0,8,0
7,upsert,2,L0033,2048,0,1788151905.8311841,1788151905.8343925,0.0032083988189697266,8,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151905.8311474,0,2048,,0,0,0,0,0,0,0,1,4,0.003279566764831543,0;0;0;0,8,0
8,upsert,0,L0014,2048,0,1788151908.3229814,1788151908.3266122,0.0036308765411376953,9,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151908.3229532,0,2048,,0,0,0,0,0,0,0,1,1,0.003332167863845825,0;1;1;1,12,0
9,upsert,1,L0041,2048,0,1788151908.3232872,1788151908.3267093,0.0034220218658447266,10,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151908.3232706,0,2048,,0,0,0,0,0,0,0,1,2,0.003332167863845825,0;0;1;1,12,0
10,upsert,2,L0058,2048,0,1788151908.323475,1788151908.3267672,0.0032923221588134766,11,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151908.3234613,0,2048,,0,0,0,0,0,0,0,1,3,0.003332167863845825,0;0;0;1,12,0
11,upsert,3,L0037,2048,0,1788151908.3236377,1788151908.4342117,0.11057400703430176,12,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151908.3236265,0,2048,,0,0,0,0,0,0,0,1,4,0.003332167863845825,0;0;0;0,12,0
12,upsert,0,L0007,2048,0,1788151910.9398782,1788151917.152724,6.212845802307129,13,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151910.9398491,0,2048,,0,0,0,0,0,0,0,1,1,0.012298047542572021,0;1;1;1,16,0
13,upsert,2,L0020,2048,0,1788151910.940199,1788151918.7551806,7.814981698989868,14,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151910.9401817,0,2048,,0,0,0,0,0,0,0,1,2,0.012298047542572021,0;1;0;1,16,0
14,upsert,1,L0005,2048,0,1788151910.9403937,1788151918.7552638,7.814870119094849,15,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151910.9403806,0,2048,,0,0,0,0,0,0,0,1,3,0.012298047542572021,0;0;0;1,16,0
15,upsert,3,L0011,2048,0,1788151910.940563,1788151923.7181363,12.777573347091675,16,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151910.9405518,0,2048,,0,0,0,0,0,0,0,1,4,0.012298047542572021,0;0;0;0,16,0
16,upsert,0,L0000,2048,0,1788151913.5745752,1788151923.7182412,10.14366602897644,17,base,exact_fifo@rho0.8,4,0.55,0.0,4,0.8,exact_fifo,1788151913.5745475,0,2048,,0,0,0,0,0,0,0,1,5,0.012298047542572021,0;1;1;1,20,0
