seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0012,2048,0,1787891007.7734582,1787891007.7767255,0.0032672882080078125,1,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891007.7734313,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0007,2048,0,1787891007.7736115,1787891007.7768316,0.003220081329345703,2,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891007.773598,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0059,2048,0,1787891007.7737176,1787891007.795527,0.02180933952331543,3,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891007.7737064,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0016,2048,0,1787891007.7738023,1787891009.11109,1.3372876644134521,4,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891007.7737927,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0029,2048,0,1787891009.1447706,1787891013.1273897,3.982619047164917,5,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891009.1447444,0,2048,,0,0,0,0,0,0,0,1,1,0.3413960933685303,0;1;1;1,8,0
5,upsert,3,L0021,2048,0,1787891009.1450377,1787891013.1275175,3.9824798107147217,6,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891009.145022,0,2048,,0,0,0,0,0,0,0,1,2,0.3413960933685303,0;1;1;0,8,0
6,upsert,1,L0004,2048,0,1787891009.1452281,1787891013.1275835,3.9823553562164307,7,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891009.145215,0,2048,,0,0,0,0,0,0,0,1,3,0.3413960933685303,0;0;1;0,8,0
7,upsert,2,L0001,2048,0,1787891009.1453822,1787891015.6476896,6.502307415008545,8,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891009.14537,0,2048,,0,0,0,0,0,0,0,1,4,0.3413960933685303,0;0;0;0,8,0
8,upsert,0,L0063,2048,0,1787891010.6854348,1787891018.0867364,7.401301622390747,9,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891010.685407,0,2048,,0,0,0,0,0,0,0,1,5,0.3413960933685303,0;1;1;1,12,0
9,upsert,1,L0041,2048,0,1787891010.6857014,1787891018.086863,7.4011616706848145,10,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891010.685686,0,2048,,0,0,0,0,0,0,0,1,6,0.3413960933685303,0;0;1;1,12,0
10,upsert,2,L0023,2048,0,1787891010.685871,1787891018.0869272,7.401056289672852,11,base,exact_fifo@rho1.2,1,0.55,0.0,4,1.2,exact_fifo,1787891010.6858578,0,2048,,0,0,0,0,0,0,0,1,7,0.3413960933685303,0;0;0;1,12,0
