seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
7,upsert,1,L0001,2048,0,1787900834.243738,1787900898.1124027,63.86866474151611,1,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900834.2437236,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
14,upsert,2,L0004,2560,0,1787900847.1800203,1787900900.8783736,53.69835329055786,2,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900847.1799927,2048,512,12.936439752578735,0,0,0,0,0,0,0,2,15,,1;0;0;0,16,1
15,upsert,0,L0001,2560,0,1787900847.1801958,1787900900.8784986,53.69830274581909,3,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900847.1801803,0,2560,,0,0,0,0,0,0,0,2,16,,0;0;0;0,16,0
16,upsert,0,L0029,2560,0,1787900850.7658718,1787900919.6018047,68.835932970047,4,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900850.7658463,2048,512,19.794036626815796,0,0,0,0,0,0,0,2,17,,0;0;0;1,18,1
17,upsert,3,L0007,2560,0,1787900850.7660286,1787900919.6019044,68.83587574958801,5,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900850.7660139,0,2560,,0,0,0,0,0,0,0,2,18,,0;0;0;0,18,0
29,upsert,3,L0002,2048,0,1787900868.8321142,1787900919.6019711,50.76985692977905,6,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900868.8321002,0,2048,,0,0,0,0,0,0,0,1,30,,0;0;0;0,30,0
30,upsert,2,L0011,2048,0,1787900871.803213,1787900919.6020246,47.79881167411804,7,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900871.8031898,0,2048,,0,0,0,0,0,0,0,1,31,,0;1;0;0,32,0
31,upsert,1,L0018,2048,0,1787900871.8033752,1787900919.6020732,47.79869794845581,8,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900871.8033617,0,2048,,0,0,0,0,0,0,0,1,32,,0;0;0;0,32,0
32,upsert,0,L0005,2560,0,1787900875.4840322,1787900919.602117,44.11808490753174,9,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900875.4840045,0,2560,,0,0,0,0,0,0,0,2,33,,0;1;0;0,34,0
33,upsert,1,L0042,2560,0,1787900875.4844844,1787900919.6021836,44.11769914627075,10,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900875.4844663,0,2560,,0,0,0,0,0,0,0,2,34,,0;0;0;0,34,0
34,upsert,2,L0006,2048,0,1787900878.383626,1787900931.5619593,53.1783332824707,11,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900878.3836024,0,2048,,0,0,0,0,0,0,0,1,35,,0;0;0;1,36,0
35,upsert,3,L0055,2048,0,1787900878.3839912,1787900931.562036,53.17804479598999,12,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900878.3839743,0,2048,,0,0,0,0,0,0,0,1,36,,0;0;0;0,36,0
36,upsert,0,L0000,2560,0,1787900880.885129,1787900931.5620756,50.67694664001465,13,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900880.8851016,2048,512,15.762800931930542,0,0,0,0,0,0,0,2,37,,0;0;1;0,38,1
37,upsert,2,L0009,2048,0,1787900880.8855517,1787900931.5621078,50.67655611038208,14,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900880.8855345,0,2048,,0,0,0,0,0,0,0,1,38,,0;0;0;0,38,0
38,upsert,2,L0047,2048,0,1787900884.2239425,1787900931.5621347,47.33819222450256,15,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900884.223919,0,2048,,0,0,0,0,0,0,0,1,39,,1;0;0;0,40,0
39,upsert,0,L0033,2560,0,1787900884.2243373,1787900931.562183,47.33784556388855,16,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900884.2243211,0,2560,,0,0,0,0,0,0,0,2,40,,0;0;0;0,40,0
40,upsert,0,L0001,3072,2560,1787900886.881932,1787900931.5622087,44.68027663230896,17,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900886.8819048,2560,512,39.70172452926636,0,0,0,0,0,0,0,4,41,,0;0;0;1,42,1
42,upsert,2,L0050,2048,0,1787900892.2782187,1787900931.5622363,39.28401756286621,18,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900892.2781951,0,2048,,0,0,0,0,0,0,0,1,43,,0;1;0;0,44,0
43,upsert,1,L0033,3072,0,1787900892.2785723,1787900938.4103231,46.13175082206726,19,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900892.2785575,0,3072,,0,0,0,0,0,0,0,3,44,,0;0;0;0,44,0
44,upsert,0,L0027,2048,0,1787900895.3677468,1787900938.410432,43.04268527030945,20,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900895.3677206,0,2048,,0,0,0,0,0,0,0,1,45,,0;1;0;0,46,0
45,upsert,1,L0035,2048,0,1787900895.3681235,1787900938.4104974,43.04237389564514,21,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900895.368107,0,2048,,0,0,0,0,0,0,0,1,46,,0;0;0;0,46,0
46,upsert,2,L0025,2048,0,1787900898.2516372,1787900938.4105537,40.15891647338867,22,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900898.2516155,0,2048,,0,0,0,0,0,0,0,1,46,63.86866474151611,0;0;0;1,48,0
47,upsert,3,L0034,3072,0,1787900898.252077,1787900938.4105866,40.158509492874146,23,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900898.2520573,2048,1024,39.211467027664185,0,0,0,0,0,0,0,3,47,63.86866474151611,0;0;0;0,48,1
50,upsert,2,L0000,3072,0,1787900906.7938643,1787900938.4106166,31.61675238609314,24,conc2,agg_full@rho0.8,1,0.55,0.0,2,0.8,agg_full,1787900906.7938423,0,3072,,0,0,0,0,0,0,0,4,48,57.08844025929769,1;0;0;0,52,0
