seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0007,2048,0,1787889805.422717,1787889805.4240158,0.001298666000366211,1,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889805.4227014,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0051,2048,0,1787889805.4228,1787889805.4240737,0.0012736320495605469,2,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889805.4227931,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
3,upsert,3,L0010,2048,0,1787889805.4228852,1787889805.4241047,0.0012195110321044922,3,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889805.4228816,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
2,upsert,1,L0053,2048,0,1787889805.422849,1787889805.424129,0.001280069351196289,4,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889805.4228446,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
4,upsert,0,L0018,2048,0,1787889806.8214152,1787889806.8229349,0.0015196800231933594,5,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889806.8214018,0,2048,,0,0,0,0,0,0,0,1,1,0.0012679696083068848,0;1;1;1,8,0
5,upsert,3,L0017,2048,0,1787889806.821537,1787889806.8229778,0.0014407634735107422,6,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889806.821529,0,2048,,0,0,0,0,0,0,0,1,2,0.0012679696083068848,0;1;1;0,8,0
6,upsert,1,L0035,2048,0,1787889806.8216,1787889806.8230033,0.0014033317565917969,7,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889806.8215952,0,2048,,0,0,0,0,0,0,0,1,3,0.0012679696083068848,0;0;1;0,8,0
7,upsert,2,L0010,2560,0,1787889806.8216515,1787889806.8230247,0.001373291015625,8,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889806.8216472,0,2560,,0,0,2048,0,2048,1,0,2,4,0.0012679696083068848,0;0;0;0,8,0
8,upsert,0,L0021,2048,0,1787889808.6373053,1787889808.6387012,0.0013959407806396484,9,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889808.6372933,0,2048,,0,0,0,0,0,0,0,1,1,0.0013511180877685547,0;2;1;0,13,0
9,upsert,1,L0012,2048,0,1787889808.6374323,1787889808.6387417,0.0013093948364257812,10,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889808.6374264,0,2048,,0,0,0,0,0,0,0,1,2,0.0013511180877685547,0;1;1;0,13,0
11,upsert,1,L0053,2560,2048,1787889808.637553,1787889808.6387637,0.0012106895446777344,11,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889808.6375475,2048,512,3.214702844619751,0,2048,2048,0,2048,1,0,2,4,0.0013511180877685547,0;0;0;0,13,0
10,upsert,2,L0028,2048,0,1787889808.6374962,1787889809.5320299,0.894533634185791,12,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889808.6374915,0,2048,,0,0,0,0,0,0,0,1,3,0.0013511180877685547,0;1;0;0,13,0
12,upsert,1,L0002,2048,0,1787889809.8133483,1787889815.251012,5.437663793563843,13,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889809.813336,0,2048,,0,0,0,0,0,0,0,1,1,0.07577155033747356,1;0;1;1,17,0
14,upsert,2,L0000,2048,0,1787889809.813543,1787889816.325518,6.511974811553955,14,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889809.8135383,0,2048,,0,0,0,0,0,0,0,1,3,0.07577155033747356,1;0;0;0,17,0
13,upsert,3,L0006,2048,0,1787889809.8134737,1787889816.3256025,6.512128829956055,15,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889809.8134675,0,2048,,0,0,0,0,0,0,0,1,2,0.07577155033747356,1;0;1;0,17,0
15,upsert,0,L0036,2048,0,1787889809.8136015,1787889816.3256447,6.512043237686157,16,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889809.813597,0,2048,,0,0,0,0,0,0,0,1,4,0.07577155033747356,0;0;0;0,17,0
16,upsert,1,L0022,2048,0,1787889811.317065,1787889819.7469215,8.429856538772583,17,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889811.3170521,0,2048,,0,0,0,0,0,0,0,1,5,0.07577155033747356,1;0;1;1,21,0
17,upsert,0,L0061,2048,0,1787889811.3172827,1787889819.7470436,8.429760932922363,18,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889811.3172758,0,2048,,0,0,0,0,0,0,0,1,6,0.07577155033747356,0;0;1;1,21,0
18,upsert,3,L0000,2560,0,1787889811.3174124,1787889819.747112,8.429699659347534,19,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889811.317407,0,2560,,0,0,0,0,0,0,0,2,7,0.07577155033747356,0;0;1;0,21,0
19,upsert,2,L0002,2560,0,1787889811.3175483,1787889822.209748,10.892199754714966,20,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889811.3175435,0,2560,,0,0,0,0,0,0,0,2,8,0.07577155033747356,0;0;0;0,21,0
20,upsert,2,L0028,2560,2048,1787889813.2218874,1787889822.2098684,8.987981081008911,21,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889813.2218604,2048,512,4.584368944168091,0,2048,2048,0,2048,1,0,2,9,0.07577155033747356,1;1;0;1,26,0
22,upsert,0,L0003,2048,0,1787889813.2228608,1787889822.2099292,8.98706841468811,22,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889813.222846,0,2048,,0,0,0,0,0,0,0,1,11,0.07577155033747356,0;1;0;0,26,0
23,upsert,1,L0061,2560,0,1787889813.223215,1787889822.209981,8.98676586151123,23,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889813.2232013,0,2560,,0,0,0,0,0,0,0,2,12,0.07577155033747356,0;0;0;0,26,0
24,upsert,2,L0122,2048,0,1787889814.3293188,1787889825.9618375,11.632518768310547,24,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889814.329289,0,2048,,0,0,0,0,0,0,0,1,13,0.07577155033747356,1;1;0;1,30,0
25,upsert,0,L0106,2048,0,1787889814.3298333,1787889825.9619458,11.632112503051758,25,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889814.3298159,0,2048,,0,0,0,0,0,0,0,1,14,0.07577155033747356,0;1;0;1,30,0
26,upsert,1,L0069,2048,0,1787889814.3302155,1787889825.962005,11.631789445877075,26,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889814.3302007,0,2048,,0,0,0,0,0,0,0,1,15,0.07577155033747356,0;0;0;1,30,0
27,upsert,3,L0067,2048,0,1787889814.3305557,1787889825.9620588,11.631503105163574,27,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889814.3305414,0,2048,,0,0,0,0,0,0,0,1,16,0.07577155033747356,0;0;0;0,30,0
28,upsert,2,L0097,2048,0,1787889815.434024,1787889825.9621081,10.52808403968811,28,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889815.4339983,0,2048,,0,0,0,0,0,0,0,1,16,0.488224799816425,1;1;0;1,34,0
29,upsert,1,L0066,2048,0,1787889815.4345405,1787889825.9621496,10.52760910987854,29,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889815.4345236,0,2048,,0,0,0,0,0,0,0,1,17,0.488224799816425,1;0;0;1,34,0
30,upsert,0,L0091,2048,0,1787889815.4349058,1787889825.9622066,10.527300834655762,30,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889815.434892,0,2048,,0,0,0,0,0,0,0,1,18,0.488224799816425,0;0;0;1,34,0
31,upsert,3,L0090,2048,0,1787889815.435251,1787889825.9622347,10.526983737945557,31,base,agg_full@rho1.3,0,0.55,0.0,4,1.3,agg_full,1787889815.435238,0,2048,,0,0,0,0,0,0,0,1,19,0.488224799816425,0;0;0;0,34,0
