seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
1,upsert,2,L0006,2048,0,1787890581.5550485,1787890601.7507734,20.195724964141846,1,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890581.5550342,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0014,2048,0,1787890581.5551538,1787890602.8077083,21.252554416656494,2,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890581.555143,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
9,upsert,1,L0017,2048,0,1787890584.0320363,1787890602.8078384,18.77580213546753,3,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890584.0320306,0,2048,,0,0,0,0,0,0,0,1,10,,0;0;1;1,12,0
12,upsert,0,L0001,2048,0,1787890585.3623872,1787890604.3849924,19.022605180740356,4,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890585.3623703,0,2048,,0,0,0,0,0,0,0,1,13,,0;1;1;1,16,0
16,upsert,0,L0023,2560,0,1787890587.0044715,1787890604.3851001,17.38062858581543,5,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890587.004456,0,2560,,0,0,0,0,0,0,0,2,17,,0;1;1;1,20,0
20,upsert,0,L0006,2560,0,1787890589.187671,1787890604.385182,15.197510957717896,6,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890589.1876416,0,2560,,0,0,0,0,0,0,0,2,21,,0;1;1;1,24,0
21,upsert,1,L0012,2048,0,1787890589.1878445,1787890604.3852432,15.197398662567139,7,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890589.1878297,0,2048,,0,0,0,0,0,0,0,1,22,,0;0;1;1,24,0
24,upsert,0,L0014,2560,0,1787890590.817291,1787890604.3852925,13.568001508712769,8,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890590.8172727,0,2560,,0,0,0,0,0,0,0,2,25,,0;1;1;1,28,0
27,upsert,3,L0001,2560,0,1787890590.8174448,1787890604.3853366,13.567891836166382,9,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890590.8174412,0,2560,,0,0,0,0,0,0,0,2,28,,0;0;0;0,28,0
25,upsert,2,L0012,2560,0,1787890590.8173776,1787890604.3853838,13.56800627708435,10,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890590.8173716,0,2560,,0,0,0,0,0,0,0,2,26,,0;1;0;1,28,0
31,upsert,2,L0029,2560,0,1787890592.465248,1787890610.4987886,18.03354048728943,11,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890592.465244,0,2560,,0,0,0,0,0,0,0,2,32,,0;0;0;0,32,0
30,upsert,1,L0009,2048,0,1787890592.465217,1787890610.4988644,18.033647298812866,12,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890592.4652126,0,2048,,0,0,0,0,0,0,0,1,31,,0;0;1;0,32,0
29,upsert,3,L0010,2048,0,1787890592.4651773,1787890610.4989054,18.03372812271118,13,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890592.4651706,0,2048,,0,0,0,0,0,0,0,1,30,,0;1;1;0,32,0
33,upsert,1,L0005,2048,0,1787890593.6795337,1787890610.4989383,16.81940460205078,14,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890593.6795275,0,2048,,0,0,0,0,0,0,0,1,34,,0;0;1;1,36,0
35,upsert,3,L0023,3072,0,1787890593.6797173,1787890610.4989665,16.819249153137207,15,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890593.679712,2048,1024,12.124436378479004,0,0,0,0,0,0,0,3,36,,0;0;0;0,36,1
36,upsert,0,L0029,3072,0,1787890595.5778437,1787890610.4989936,14.921149969100952,16,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890595.5778143,0,3072,,0,0,0,0,0,0,0,3,37,,0;1;1;1,40,0
37,upsert,2,L0056,2048,0,1787890595.578305,1787890610.49902,14.920715093612671,17,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890595.5782883,0,2048,,0,0,0,0,0,0,0,1,38,,0;1;0;1,40,0
38,upsert,1,L0058,2560,0,1787890595.57859,1787890610.4990473,14.920457363128662,18,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890595.5785728,2048,512,10.216074466705322,0,0,0,0,0,0,0,2,39,,0;0;0;1,40,1
39,upsert,3,L0030,2560,0,1787890595.578881,1787890617.14926,21.57037901878357,19,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890595.5788693,0,2560,,0,0,0,0,0,0,0,2,40,,0;0;0;0,40,0
43,upsert,2,L0036,2560,0,1787890597.1596856,1787890617.1493802,19.989694595336914,20,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890597.1596725,0,2560,,0,0,0,0,0,0,0,2,44,,0;0;0;0,44,0
47,upsert,3,L0018,2048,0,1787890598.3466947,1787890617.1494453,18.80275058746338,21,base,agg_static@rho1.2,0,0.55,0.0,4,1.2,agg_static,1787890598.346683,0,2048,,0,0,0,0,0,0,0,1,48,,0;0;0;0,48,0
