request_id,phase,lineage_id,step,digest,snapshot_rr,snapshot_loads,snapshot_cov_row,snapshot_wseq_row,world1_target,world1_affinity,world1_coverage,world1_expected_net_ms,selected_instance,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
32,0,51,0,L0051,45,0;0;0;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787895414.4836347,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,47e23569cf067116f9df28f240ccf767efbaf962c6f4bf71a2674e87d2c24cfa,True,,,1,0,1834.857648,2117.741941,6,2094,4,16
33,0,20,0,L0020,46,0;1;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787895414.4836543,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,e942c30aa829f83de266b03a637ec083335e1ca99e64794aed3ac77f7840233e,True,,,1,0,1790.939225,2054.317501,6,2094,4,32
34,0,33,0,L0033,47,0;1;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787895414.4836676,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,6fa6052a1fa6027a77a8e70e2cf5c76f875bac816c8f1bf1074c17ff070fd513,True,,,1,0,2115.47447,2419.338425,6,2094,4,32
35,0,0,2,L0000,48,0;1;1;1,3072;0;0;3072,9;0;0;13,0,0,3072,0.0,0,False,1787895414.4836872,2560,3072,12.4166419506073,False,False,False,False,3072,0.0,2,2,False,0.0,3e643d165b8c0d2e8c8a17520105d787f259e214f7a0be6f9c3ff0d448bfef06,True,,,1,0,276.874902,684.493023,6,3140,4,3136
36,0,16,0,L0016,50,0;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787895416.9044511,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,d11650e7b757962d0060a1645fcd52077472a619ac8fe25842e55edfa5905fa7,True,,,1,0,1822.388705,2110.355118,6,2094,4,32
37,0,11,1,L0011,51,0;0;1;0,2048;0;0;0,1;0;0;0,0,0,2048,0.0,0,False,1787895416.9044757,2048,2048,20.642411470413208,False,False,False,False,2048,0.0,1,1,False,0.0,28c3a196dd7433332e8d840f0bcef95bbf2ebbca7633d94c584e018be29d3ff6,True,,,1,0,801.77131,1131.671375,6,2617,4,2080
38,0,40,0,L0040,53,1;0;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787895416.9044914,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,e0186f4e7419850cb8fdd11c2cfc21baad073a2b62786b76548573d930b387d3,True,,,1,0,2327.681749,2945.266722,6,2094,4,32
39,0,0,0,L0000,54,1;0;1;1,3072;0;0;3072,9;0;0;13,3,1,3072,59.44,3,True,1787895416.9045103,3072,3072,11.83368992805481,False,False,True,False,3072,59.44,2,2,False,992.0,df52714a8f50e235a47ace12b3c17556904b9bd0cf6b9ade5e2ab3a8c9540206,True,,,1,0,2327.620988,2945.298938,6,2094,4,2080
40,0,0,1,L0000,56,0;0;0;0,3072;0;0;3072,9;0;0;13,0,0,3072,0.0,0,False,1787895419.8525846,3072,3072,17.785539388656616,False,False,False,False,3072,0.0,2,2,False,464.0,0c9ff9f9edbcdc5a819b27a7af5b932d14b38fc4a7f953bc9872c42b33c957b9,True,,,1,0,219.733136,917.638869,6,2617,4,2608
41,0,20,1,L0020,58,1;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787895419.8526397,2048,0,25.925405025482178,True,True,False,False,0,0.0,0,0,False,0.0,4544c250c8219a8a202d63be2f0ef0c269fa0d53d41ace83c7e8b24aa9e0a10a,True,,,1,0,843.101017,1188.058105,6,2617,4,2080
