seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0003,2048,0,1788149833.8294666,1788149842.6927848,8.86331820487976,1,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149833.8294413,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0045,2048,0,1788149833.829613,1788149843.919191,10.089577913284302,2,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149833.8295994,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0000,2048,0,1788149833.829718,1788149843.9193022,10.089584112167358,3,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149833.8297079,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0006,2048,0,1788149833.8298035,1788149846.37207,12.542266607284546,4,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149833.829795,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0002,2048,0,1788149836.508808,1788149846.3721955,9.86338758468628,5,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149836.508783,0,2048,,0,0,0,0,0,0,0,1,5,,0;1;1;1,8,0
5,upsert,3,L0005,2048,0,1788149836.5089703,1788149846.3722696,9.863299369812012,6,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149836.5089555,0,2048,,0,0,0,0,0,0,0,1,6,,0;1;1;0,8,0
6,upsert,1,L0040,2048,0,1788149836.509069,1788149846.3723261,9.86325716972351,7,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149836.5090585,0,2048,,0,0,0,0,0,0,0,1,7,,0;0;1;0,8,0
7,upsert,2,L0012,2048,0,1788149836.5091531,1788149846.3723772,9.863224029541016,8,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149836.5091443,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
8,upsert,0,L0038,2048,0,1788149839.0268927,1788149846.3724222,7.345529556274414,9,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149839.026867,0,2048,,0,0,0,0,0,0,0,1,9,,0;1;1;1,12,0
9,upsert,1,L0056,2048,0,1788149839.027058,1788149846.3724687,7.3454108238220215,10,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149839.027044,0,2048,,0,0,0,0,0,0,0,1,10,,0;0;1;1,12,0
10,upsert,2,L0036,2048,0,1788149839.0271735,1788149852.2211387,13.193965196609497,11,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149839.027145,0,2048,,0,0,0,0,0,0,0,1,11,,0;0;0;1,12,0
11,upsert,3,L0030,2048,0,1788149839.027264,1788149852.2212343,13.193970203399658,12,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149839.0272543,0,2048,,0,0,0,0,0,0,0,1,12,,0;0;0;0,12,0
12,upsert,0,L0032,2048,0,1788149842.0490835,1788149852.2212777,10.172194242477417,13,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149842.0490596,0,2048,,0,0,0,0,0,0,0,1,13,,0;1;1;1,16,0
13,upsert,2,L0008,2048,0,1788149842.0492647,1788149852.2213118,10.172047138214111,14,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149842.0492506,0,2048,,0,0,0,0,0,0,0,1,14,,0;1;0;1,16,0
14,upsert,1,L0006,2560,0,1788149842.049365,1788149852.2213392,10.171974182128906,15,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149842.0493538,0,2560,,0,0,0,0,0,0,0,2,15,,0;0;0;1,16,0
15,upsert,3,L0044,2048,0,1788149842.049451,1788149852.221366,10.17191481590271,16,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149842.049441,0,2048,,0,0,0,0,0,0,0,1,16,,0;0;0;0,16,0
16,upsert,0,L0002,2560,2048,1788149844.4978828,1788149858.579606,14.0817232131958,17,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149844.4978554,2048,512,7.989072322845459,0,0,0,0,0,0,0,2,14,9.680826743443808,0;1;1;1,20,1
17,upsert,3,L0052,2048,0,1788149844.498132,1788149858.579707,14.0815749168396,18,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149844.498116,0,2048,,0,0,0,0,0,0,0,1,15,9.680826743443808,0;1;1;0,20,0
18,upsert,1,L0021,2048,0,1788149844.498313,1788149858.5797753,14.081462383270264,19,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149844.4982996,0,2048,,0,0,0,0,0,0,0,1,16,9.680826743443808,0;0;1;0,20,0
19,upsert,2,L0025,2048,0,1788149844.4984503,1788149858.5798318,14.081381559371948,20,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149844.4984386,0,2048,,0,0,0,0,0,0,0,1,17,9.680826743443808,0;0;0;0,20,0
20,upsert,0,L0062,2048,0,1788149846.9811969,1788149867.3342843,20.353087425231934,21,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149846.9811482,0,2048,,0,0,0,0,0,0,0,1,11,9.572885537147522,0;1;1;1,24,0
21,upsert,1,L0031,2048,0,1788149846.9814866,1788149867.3344393,20.35295271873474,22,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149846.98147,0,2048,,0,0,0,0,0,0,0,1,12,9.572885537147522,0;0;1;1,24,0
22,upsert,2,L0001,2048,0,1788149846.9816816,1788149867.3345082,20.352826595306396,23,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149846.9816675,0,2048,,0,0,0,0,0,0,0,1,13,9.572885537147522,0;0;0;1,24,0
23,upsert,3,L0054,2048,0,1788149846.9818556,1788149867.3345768,20.352721214294434,24,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149846.9818428,0,2048,,0,0,0,0,0,0,0,1,14,9.572885537147522,0;0;0;0,24,0
24,upsert,1,L0000,2560,2048,1788149849.9757862,1788149867.334631,17.358844757080078,25,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149849.9757576,2048,512,16.146049737930298,0,2048,2048,0,2048,1,0,2,15,9.572885537147522,1;0;1;1,29,0
25,upsert,3,L0017,2048,0,1788149849.9760802,1788149867.3346825,17.358602285385132,26,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149849.9760644,0,2048,,0,0,0,0,0,0,0,1,16,9.572885537147522,1;0;1;0,29,0
26,upsert,2,L0016,2048,0,1788149849.9763045,1788149867.334728,17.358423471450806,27,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149849.9762907,0,2048,,0,0,0,0,0,0,0,1,17,9.572885537147522,1;0;0;0,29,0
27,upsert,0,L0025,2560,0,1788149849.9764793,1788149873.806027,23.8295476436615,28,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149849.976467,0,2560,,0,0,0,0,0,0,0,2,18,9.572885537147522,0;0;0;0,29,0
28,upsert,1,L0036,2560,0,1788149854.969133,1788149873.8061326,18.836999654769897,29,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149854.9691088,0,2560,,0,0,2048,0,2048,1,0,2,13,10.17530757188797,0;1;1;1,34,0
29,upsert,1,L0000,3072,2560,1788149854.9694731,1788149873.8062181,18.836745023727417,30,base,exact_fifo@rho0.8,3,0.55,0.0,4,0.8,exact_fifo,1788149854.9694543,2560,512,4.993696689605713,0,2048,2048,0,2048,1,0,3,14,10.17530757188797,0;0;1;1,34,1
