seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
32,upsert,0,L0002,3072,0,1788144255.839405,1788144279.355054,23.51564884185791,1,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144255.8393767,2560,512,7.304847717285156,0,0,0,0,0,0,0,3,33,,0;1;1;1,36,1
72,upsert,0,L0008,3072,0,1788144271.5666053,1788144280.5700047,9.00339937210083,2,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144271.5665803,0,3072,,0,0,0,0,0,0,0,4,73,,0;1;1;1,76,0
74,upsert,1,L0008,2048,0,1788144271.5673907,1788144280.5701406,9.002749919891357,3,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144271.567376,2560,-512,1.623445749282837,0,0,0,0,0,0,0,4,75,,0;0;0;1,76,1
76,upsert,0,L0004,3072,0,1788144273.2631152,1788144282.999955,9.736839771270752,4,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144273.2630904,0,3072,,0,0,0,0,0,0,0,3,77,,0;1;1;1,80,0
82,upsert,2,L0002,2048,0,1788144274.563781,1788144283.0000663,8.436285257339478,5,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144274.5637686,0,2048,,0,0,0,0,0,0,0,4,83,,0;0;0;1,84,0
85,upsert,2,L0046,3072,0,1788144276.3875132,1788144283.0001395,6.612626314163208,6,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144276.3874948,0,3072,,0,0,0,0,0,0,0,3,86,,0;1;0;1,88,0
88,upsert,0,L0004,2048,3072,1788144278.233511,1788144283.0002215,4.766710519790649,7,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144278.233481,3072,-1024,4.970390558242798,0,0,0,0,0,0,0,4,89,,0;1;1;1,92,1
89,upsert,3,L0029,3072,0,1788144278.2338874,1788144283.0002754,4.766387939453125,8,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144278.2338712,0,3072,,0,0,0,0,0,0,0,3,90,,0;1;1;0,92,0
90,upsert,1,L0048,2048,0,1788144278.2342591,1788144283.0003235,4.766064405441284,9,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144278.2342465,0,2048,,0,0,0,0,0,0,0,1,91,,0;0;1;0,92,0
91,upsert,2,L0020,3072,0,1788144278.2345178,1788144283.0003738,4.765856027603149,10,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144278.2345068,0,3072,,0,0,0,0,0,0,0,3,92,,0;0;0;0,92,0
92,upsert,0,L0002,2560,3072,1788144279.3011148,1788144289.4112635,10.110148668289185,11,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144279.3010838,3072,-512,23.46170711517334,0,0,0,0,0,0,0,5,93,,0;1;1;1,96,1
93,upsert,1,L0000,3072,0,1788144279.3015952,1788144289.4113925,10.109797239303589,12,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144279.3015761,2048,1024,15.585944414138794,0,0,0,0,0,0,0,12,94,,0;0;1;1,96,1
94,upsert,2,L0017,2048,0,1788144279.301952,1788144289.411458,10.109506130218506,13,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144279.3019388,0,2048,,0,0,0,0,0,0,0,1,95,,0;0;0;1,96,0
95,upsert,3,L0013,3072,0,1788144279.3022273,1788144289.411498,10.109270811080933,14,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144279.3022113,2560,512,11.952014446258545,0,0,0,0,0,0,0,3,96,,0;0;0;0,96,1
96,upsert,0,L0106,2048,0,1788144280.379288,1788144289.4115362,9.032248258590698,15,base,agg_full@rho1.2,0,0.55,0.0,4,1.2,agg_full,1788144280.3792598,0,2048,,0,0,0,0,0,0,0,1,96,23.51564884185791,0;1;1;1,100,0
