seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0012,2048,0,1787901709.6274843,1787901709.6307433,0.003258943557739258,1,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901709.6274595,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0007,2048,0,1787901709.6276472,1787901709.6308682,0.0032210350036621094,2,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901709.6276329,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0059,2048,0,1787901709.6277688,1787901709.6309452,0.003176450729370117,3,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901709.6277568,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0016,2048,0,1787901709.627878,1787901709.630993,0.003114938735961914,4,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901709.6278684,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0029,2048,0,1787901712.469852,1787901712.4735007,0.0036487579345703125,5,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901712.4698265,0,2048,,0,0,0,0,0,0,0,1,1,0.0031928420066833496,0;1;1;1,8,0
5,upsert,3,L0021,2048,0,1787901712.4701312,1787901712.4736106,0.003479480743408203,6,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901712.4701154,0,2048,,0,0,0,0,0,0,0,1,2,0.0031928420066833496,0;1;1;0,8,0
6,upsert,1,L0004,2048,0,1787901712.4703398,1787901712.4736829,0.0033431053161621094,7,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901712.4703257,0,2048,,0,0,0,0,0,0,0,1,3,0.0031928420066833496,0;0;1;0,8,0
7,upsert,2,L0001,2048,0,1787901712.470514,1787901712.4737434,0.003229379653930664,8,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901712.4705007,0,2048,,0,0,0,0,0,0,0,1,4,0.0031928420066833496,0;0;0;0,8,0
8,upsert,0,L0063,2048,0,1787901715.5230386,1787901715.527121,0.004082441329956055,9,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901715.5230105,0,2048,,0,0,0,0,0,0,0,1,1,0.003309011459350586,0;1;1;1,12,0
9,upsert,1,L0041,2048,0,1787901715.5233607,1787901715.5272393,0.0038785934448242188,10,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901715.5233438,0,2048,,0,0,0,0,0,0,0,1,2,0.003309011459350586,0;0;1;1,12,0
10,upsert,2,L0023,2048,0,1787901715.5235474,1787901715.5273025,0.0037550926208496094,11,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901715.5235345,0,2048,,0,0,0,0,0,0,0,1,3,0.003309011459350586,0;0;0;1,12,0
11,upsert,3,L0046,2048,0,1787901715.523708,1787901715.6568077,0.13309955596923828,12,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901715.523696,0,2048,,0,0,0,0,0,0,0,1,4,0.003309011459350586,0;0;0;0,12,0
12,upsert,0,L0022,2048,0,1787901719.8884687,1787901726.8568394,6.968370676040649,13,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901719.8884408,0,2048,,0,0,0,0,0,0,0,1,1,0.01427398125330607,0;1;2;0,18,0
