request_id,phase,lineage_id,step,digest,snapshot_rr,snapshot_loads,snapshot_cov_row,snapshot_wseq_row,world1_target,world1_affinity,world1_coverage,world1_expected_net_ms,selected_instance,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
32,0,60,1,L0060,32,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787895738.1561415,2048,0,25.13046646118164,True,True,False,False,0,0.0,0,0,False,0.0,c55da12196bba9e83d807d8916a7446c81f916a5f53f1978b95ca4af2063a9fc,True,,,1,0,2771.149501,3139.729219,6,2617,4,16
33,0,6,2,L0006,33,1;0;0;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787895738.1562114,2560,0,25.130536317825317,True,True,False,False,0,0.0,0,0,False,0.0,62ac8fede144cc99d6d3f2b71345e84d6ede61a9c93924bed0a8e7b59d70102a,True,,,1,0,3702.122115,4130.140403,6,3140,4,16
34,0,5,1,L0005,34,1;1;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787895738.1562529,2048,0,25.13057780265808,True,True,False,False,0,0.0,0,0,False,0.0,22a6432627cdff863e8854db4ae7d2d128a14cd787d2feec1cc6ce2ae316d3b5,True,,,1,0,2829.00893,3190.772465,6,2617,4,32
35,0,38,0,L0038,35,1;1;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787895738.1562886,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,bfd828658ca3afb6d764089ce33f477bd38a44e7bc9669e939ca8281eab83d68,True,,,1,0,2123.384596,2452.506559,6,2094,4,32
36,0,19,1,L0019,36,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787895742.2890759,2048,0,29.26340079307556,True,True,False,False,0,0.0,0,0,False,0.0,493b73ae19b9b92df9310ececd665685a479321db07f3d89a1e92752d4b4797d,True,,,1,0,2737.545765,3094.692585,6,2617,4,32
37,0,2,2,L0002,37,1;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787895742.2891266,2560,0,29.26345157623291,True,True,False,False,0,0.0,0,0,False,0.0,5f4b36666d9f3038abef713fb6a67c9807935f1ade12efbb268a5f339a4e7fef,True,,,1,0,3059.091112,3444.080258,6,3140,4,16
38,0,13,1,L0013,38,1;0;1;0,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787895742.289181,2048,0,29.263505935668945,True,True,False,False,0,0.0,0,0,False,0.0,76ee3ac418901f4650ca82e1aa9b68e639b6ad1cdb689d21b6aee7e6f7608a08,True,,,1,0,2828.955265,3205.961679,6,2617,4,16
39,0,7,0,L0007,39,1;1;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787895742.2892144,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,39044a759c91d36c61fa93d914e6b7b7f0e1158d8616cceec6c4119ab1ffcafe,True,,,1,0,1887.891187,2196.055959,6,2094,4,32
40,0,17,0,L0017,40,0;0;0;0,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787895745.7359717,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,54da699b5ccf5c057808541ad5632f4f73a733a6ae434f8b020a47bfad444b57,True,,,1,0,1934.197971,2543.2351,6,2094,4,32
41,0,3,1,L0003,41,1;0;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787895745.736022,2048,0,32.710346937179565,True,True,False,False,0,0.0,0,0,False,0.0,ca7798d2247ea394a71e37d08f7d27318163a2b042f8e847b8373e55092323dd,True,,,1,0,2903.693292,3292.527228,6,2617,4,16
42,0,1,1,L0001,42,1;0;0;1,0;2560;2048;0,0;4;1;0,1,0,2560,0.0,1,False,1787895745.7360823,3072,2560,27.178641319274902,False,False,False,False,2560,0.0,2,2,False,0.0,60ce9bd97cbcd68672268d686bb8e061973b4d9d16ee5d75c0cd300fb2434127,True,,,1,0,153.369231,511.074781,6,2617,4,2608
43,0,0,1,L0000,44,1;1;0;1,3072;2560;0;0,5;9;0;0,0,1,3072,59.44,0,True,1787895745.736137,3072,3072,22.326539993286133,False,False,False,False,3072,59.44,2,2,False,464.0,0c9ff9f9edbcdc5a819b27a7af5b932d14b38fc4a7f953bc9872c42b33c957b9,True,,,1,0,1932.181041,2541.137415,6,2617,4,2608
44,0,5,2,L0005,46,0;0;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787895749.031308,2560,0,36.00563287734985,True,True,False,False,0,0.0,0,0,False,0.0,e83f3572188f6cc0715a009e1075f41ad1405ba1cab071bedabdb0ce93f7b56c,True,,,1,0,1211.634877,1629.018473,6,3140,4,2608
45,0,32,0,L0032,47,0;0;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787895749.0313613,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,26492964803e8a3db5446a654d25f075cac756525cf2612863248a5d8fa84004,True,,,1,0,2149.212026,2464.89797,6,2094,4,32
46,0,10,2,L0010,48,0;0;1;1,2560;0;0;2048,3;0;0;2,0,0,2560,0.0,0,False,1787895749.031421,2560,2560,30.47424077987671,False,False,False,False,2560,0.0,2,2,False,0.0,bc5866b3ceb613bcc5da8e95aad661d6fac7bf7f35f2d8db9cbe2961fa8d7923,True,,,1,0,1108.545065,1535.602624,6,3140,4,2608
47,0,62,0,L0062,50,1;0;1;1,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787895749.0314605,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,318ff4af706e09d00c988eb1d188b9f1c475953e0c6ab19a106e6b3fddaf9e55,True,,,1,0,2395.290887,2737.298369,6,2094,4,32
48,0,0,2,L0000,51,0;0;0;0,3072;2560;0;0,5;9;0;0,0,1,3072,61.44,0,True,1787895751.7728324,3072,3072,28.363235473632812,False,False,True,False,3072,61.44,2,2,False,0.0,3e643d165b8c0d2e8c8a17520105d787f259e214f7a0be6f9c3ff0d448bfef06,True,,,1,0,160.297602,558.165978,6,3140,4,3136
49,0,5,0,L0005,53,1;0;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787895751.7728868,3072,0,38.74721169471741,True,True,False,False,0,0.0,0,0,False,0.0,fec8275d9290d592392bf0153f4741b14a6018c072e3ad5bba37ba4cdb802ef3,True,,,1,0,121.626375,671.99598,6,2094,4,2080
50,0,2,0,L0002,54,1;0;0;1,0;0;0;2560,0;0;0;10,3,1,2560,49.2,3,True,1787895751.7729404,3072,2560,19.022592544555664,False,False,False,False,2560,49.2,1,1,False,480.0,86d82909efaabd4f19ea95b019309fb633835338fd7638619938c5d3803d8874,True,,,1,0,305.108047,775.001822,6,2094,4,2080
51,0,0,0,L0000,56,1;0;0;2,3072;2560;0;0,5;9;0;0,0,1,3072,8.24,0,True,1787895751.77299,3072,3072,28.3633930683136,False,False,True,False,3072,8.24,2,2,False,992.0,df52714a8f50e235a47ace12b3c17556904b9bd0cf6b9ade5e2ab3a8c9540206,True,,,1,0,291.809918,647.745115,6,2094,4,2080
52,0,0,1,L0000,58,0;0;0;0,3072;2560;0;0,5;9;0;0,0,1,3072,61.44,0,True,1787895752.551394,3072,3072,29.141797065734863,False,False,True,False,3072,61.44,2,2,False,464.0,0c9ff9f9edbcdc5a819b27a7af5b932d14b38fc4a7f953bc9872c42b33c957b9,True,,,1,0,148.732777,2583.475326,6,2617,4,2608
53,0,33,1,L0033,60,1;0;0;0,2048;0;0;0,14;0;0;0,0,1,2048,38.96,0,True,1787895752.5514565,2048,2048,14.39578628540039,False,False,False,False,2048,38.96,1,1,False,0.0,004621b39aee91ea2e2ecd397407b0e20a25d6978158d9e3d660e19f81c9ef4c,True,,,1,0,2122.71953,2716.092936,6,2617,4,2080
54,0,1,2,L0001,62,2;0;0;0,0;2560;2048;0,0;4;1;0,1,1,2560,51.2,1,True,1787895752.5515072,3072,2560,33.99406623840332,False,False,False,False,2560,51.2,2,2,False,0.0,188419e3e7d746017c004967bd957dfa3a42ed6424f61ac394505a6a8ac44cc8,True,,,1,0,1124.471106,1552.144348,6,3140,4,2608
55,0,33,2,L0033,64,2;1;0;0,2048;0;0;0,14;0;0;0,0,1,2048,36.96,0,True,1787895752.5515537,2048,2048,14.395883560180664,False,False,False,False,2048,36.96,1,1,False,0.0,477485199ca12cd29c73c1d7790f32a7a5bfc0710c242be2a067fcd171dbd877,True,,,1,0,2121.295875,2714.622869,6,3140,4,2608
56,0,1,0,L0001,66,0;0;0;0,0;2560;2048;0,0;4;1;0,1,1,2560,10.24,1,True,1787895755.2706208,3072,2560,36.71317982673645,False,False,False,False,2560,10.24,2,2,False,480.0,b0925efae1c736debdecee24b0fc4cc017fd012e234888d6bba1045074eff509,True,,,1,0,131.123847,433.33229,6,2094,4,2080
