seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
1,upsert,2,L0007,2048,0,1787900599.5962257,1787900674.920927,75.3247013092041,1,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900599.596208,0,2048,,0,0,0,0,0,0,0,1,2,,0;0;0;0,2,0
2,upsert,2,L0059,2048,0,1787900602.4273925,1787900677.6868951,75.25950264930725,2,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900602.4273684,0,2048,,0,0,0,0,0,0,0,1,3,,1;0;0;0,4,0
7,upsert,1,L0001,2048,0,1787900608.3187976,1787900677.6870282,69.36823058128357,3,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900608.3187795,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
14,upsert,2,L0004,2560,0,1787900621.2096272,1787900681.814598,60.604970932006836,4,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900621.2096002,2048,512,12.890992879867554,0,0,0,0,0,0,0,2,15,,1;0;0;0,16,1
16,upsert,0,L0029,2560,0,1787900625.3367674,1787900681.814703,56.477935552597046,5,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900625.3367412,2048,512,20.019827604293823,0,0,0,0,0,0,0,2,17,,0;0;0;1,18,1
17,upsert,3,L0007,2560,0,1787900625.3369284,1787900681.8147616,56.47783327102661,6,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900625.336912,0,2560,,0,0,0,0,0,0,0,2,18,,0;0;0;0,18,0
18,upsert,2,L0013,2048,0,1787900628.2460265,1787900681.8148167,53.56879019737244,7,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900628.246003,0,2048,,0,0,0,0,0,0,0,1,19,,0;1;0;0,20,0
19,upsert,1,L0017,2048,0,1787900628.2462265,1787900681.8148665,53.5686399936676,8,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900628.246207,0,2048,,0,0,0,0,0,0,0,1,20,,0;0;0;0,20,0
21,upsert,1,L0053,2048,0,1787900630.794056,1787900681.8149123,51.02085638046265,9,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900630.7940378,0,2048,,0,0,0,0,0,0,0,1,22,,0;0;0;0,22,0
24,upsert,0,L0042,2048,0,1787900636.5819404,1787900681.8149638,45.23302340507507,10,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900636.5819159,0,2048,,0,0,0,0,0,0,0,1,25,,0;0;1;0,26,0
26,upsert,2,L0005,2048,0,1787900639.3342319,1787900696.4103324,57.07610058784485,11,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900639.3342083,0,2048,,0,0,0,0,0,0,0,1,27,,1;0;0;0,28,0
28,upsert,0,L0034,2560,0,1787900642.8933196,1787900696.4104137,53.517094135284424,12,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900642.8932946,0,2560,,0,0,0,0,0,0,0,2,29,,0;0;0;1,30,0
31,upsert,1,L0018,2048,0,1787900645.8521214,1787900696.4104557,50.55833435058594,13,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900645.852101,0,2048,,0,0,0,0,0,0,0,1,32,,0;0;0;0,32,0
32,upsert,0,L0005,2560,0,1787900649.8785431,1787900696.4104893,46.53194618225098,14,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900649.8785164,0,2560,,0,0,0,0,0,0,0,2,33,,0;1;0;0,34,0
33,upsert,1,L0042,2560,0,1787900649.879063,1787900696.410518,46.53145503997803,15,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900649.8790379,0,2560,,0,0,0,0,0,0,0,2,34,,0;0;0;0,34,0
36,upsert,0,L0000,2560,0,1787900655.150793,1787900696.4105442,41.259751081466675,16,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900655.1507657,2048,512,15.816379308700562,0,0,0,0,0,0,0,2,37,,0;0;1;0,38,1
37,upsert,2,L0009,2048,0,1787900655.1513076,1787900696.4105716,41.25926399230957,17,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900655.1512818,0,2048,,0,0,0,0,0,0,0,1,38,,0;0;0;0,38,0
39,upsert,0,L0033,2560,0,1787900659.6694944,1787900696.4106007,36.741106271743774,18,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900659.6694705,0,2560,,0,0,0,0,0,0,0,2,40,,0;0;0;0,40,0
40,upsert,0,L0001,3072,0,1787900662.7485502,1787900713.8146048,51.066054582595825,19,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900662.7485232,2560,512,41.53874588012695,0,0,0,0,0,0,0,4,41,,0;0;0;1,42,1
42,upsert,2,L0050,2048,0,1787900668.4228723,1787900713.8147116,45.391839265823364,20,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900668.4228477,0,2048,,0,0,0,0,0,0,0,1,43,,0;1;0;0,44,0
43,upsert,1,L0033,3072,0,1787900668.423366,1787900713.8147721,45.39140605926514,21,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900668.4233413,0,3072,,0,0,0,0,0,0,0,3,44,,0;0;0;0,44,0
44,upsert,0,L0027,2048,0,1787900671.3712862,1787900713.8148296,42.443543434143066,22,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900671.3712616,0,2048,,0,0,0,0,0,0,0,1,45,,0;1;0;0,46,0
45,upsert,1,L0035,2048,0,1787900671.3717353,1787900713.8148642,42.44312882423401,23,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900671.371711,0,2048,,0,0,0,0,0,0,0,1,46,,0;0;0;0,46,0
46,upsert,2,L0025,2048,0,1787900674.4266117,1787900713.8148925,39.38828086853027,24,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900674.4265897,0,2048,,0,0,0,0,0,0,0,1,47,,0;0;0;1,48,0
47,upsert,3,L0034,3072,0,1787900674.4270756,1787900713.8149168,39.38784122467041,25,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900674.4270453,2048,1024,40.677064657211304,0,0,0,0,0,0,0,3,48,,0;0;0;0,48,1
48,upsert,0,L0039,2048,0,1787900677.3067791,1787900738.4954321,61.188652992248535,26,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900677.3067496,0,2048,,0,0,0,0,0,0,0,1,48,75.3247013092041,0;0;1;0,50,0
49,upsert,2,L0013,2560,2048,1787900677.3073254,1787900738.495552,61.1882266998291,27,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900677.3072987,2048,512,49.06129574775696,0,0,0,0,0,0,0,2,49,75.3247013092041,0;0;0;0,50,1
50,upsert,2,L0000,3072,0,1787900682.2180715,1787900738.4956117,56.27754020690918,28,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900682.2180448,0,3072,,0,0,0,0,0,0,0,4,41,59.690448427200316,1;0;0;0,52,0
51,upsert,0,L0000,2048,2560,1787900682.2186425,1787900738.4956646,56.27702212333679,29,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900682.218622,2560,-512,27.067856311798096,0,0,0,0,0,0,0,4,42,59.690448427200316,0;0;0;0,52,1
52,upsert,0,L0014,2048,0,1787900686.2169275,1787900738.4957185,52.27879095077515,30,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900686.2168996,0,2048,,0,0,0,0,0,0,0,1,43,59.690448427200316,0;0;0;1,54,0
53,upsert,3,L0006,2560,0,1787900686.2174525,1787900738.4957747,52.27832221984863,31,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900686.2174356,0,2560,,0,0,0,0,0,0,0,2,44,59.690448427200316,0;0;0;0,54,0
54,upsert,2,L0024,2560,0,1787900690.213028,1787900738.4958313,48.28280329704285,32,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900690.2129982,0,2560,,0,0,0,0,0,0,0,1,45,59.690448427200316,0;1;0;0,56,0
55,upsert,1,L0022,2560,0,1787900690.2135692,1787900738.495873,48.28230381011963,33,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900690.2135522,0,2560,,0,0,0,0,0,0,0,1,46,59.690448427200316,0;0;0;0,56,0
56,upsert,1,L0001,2560,2048,1787900696.1516705,1787900754.4954233,58.34375286102295,34,conc2,agg_static@rho0.8,1,0.55,0.0,2,0.8,agg_static,1787900696.1516373,2048,512,87.83285784721375,0,2048,2048,0,2048,1,0,3,47,59.690448427200316,0;0;1;0,59,0
