seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0012,2048,0,1787891868.364753,1787891919.626666,51.26191306114197,1,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891868.364726,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0007,2048,0,1787891868.364904,1787891920.8415625,52.47665858268738,2,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891868.3648899,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0059,2048,0,1787891868.365008,1787891920.8416743,52.47666621208191,3,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891868.3649971,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
3,upsert,3,L0016,2048,0,1787891868.3650916,1787891922.6547143,54.28962278366089,4,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891868.3650823,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0029,2048,0,1787891870.1742003,1787891922.6548128,52.4806125164032,5,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891870.1741543,0,2048,,0,0,0,0,0,0,0,1,5,,0;1;1;1,8,0
5,upsert,3,L0021,2048,0,1787891870.1743608,1787891922.6548774,52.4805166721344,6,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891870.1743467,0,2048,,0,0,0,0,0,0,0,1,6,,0;1;1;0,8,0
6,upsert,1,L0004,2048,0,1787891870.1744576,1787891922.6549318,52.48047423362732,7,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891870.174447,0,2048,,0,0,0,0,0,0,0,1,7,,0;0;1;0,8,0
7,upsert,2,L0001,2048,0,1787891870.1745389,1787891922.6549788,52.48043990135193,8,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891870.1745288,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
8,upsert,0,L0063,2048,0,1787891872.019867,1787891922.6550233,50.63515639305115,9,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891872.019841,0,2048,,0,0,0,0,0,0,0,1,9,,0;1;1;1,12,0
9,upsert,1,L0041,2048,0,1787891872.020027,1787891922.6550672,50.635040283203125,10,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891872.020013,0,2048,,0,0,0,0,0,0,0,1,10,,0;0;1;1,12,0
10,upsert,2,L0023,2048,0,1787891872.020118,1787891929.0659063,57.045788288116455,11,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891872.020108,0,2048,,0,0,0,0,0,0,0,1,11,,0;0;0;1,12,0
11,upsert,3,L0046,2048,0,1787891872.0202231,1787891929.0659826,57.045759439468384,12,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891872.0202143,0,2048,,0,0,0,0,0,0,0,1,12,,0;0;0;0,12,0
12,upsert,0,L0022,2048,0,1787891874.0722535,1787891929.0660203,54.99376678466797,13,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891874.072226,0,2048,,0,0,0,0,0,0,0,1,13,,0;1;1;1,16,0
13,upsert,2,L0019,2048,0,1787891874.072416,1787891929.0660527,54.99363660812378,14,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891874.0724015,0,2048,,0,0,0,0,0,0,0,1,14,,0;1;0;1,16,0
14,upsert,1,L0004,2560,2048,1787891874.0725167,1787891929.066079,54.9935622215271,15,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891874.0725005,2048,512,3.8980534076690674,0,0,0,0,0,0,0,2,15,,0;0;0;1,16,1
15,upsert,3,L0001,2560,0,1787891874.0726082,1787891929.0661073,54.99349904060364,16,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891874.072598,0,2560,,0,0,0,0,0,0,0,2,16,,0;0;0;0,16,0
16,upsert,0,L0029,2560,2048,1787891876.2397041,1787891929.0661328,52.82642865180969,17,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891876.2396739,2048,512,6.065519571304321,0,0,0,0,0,0,0,2,17,,0;1;1;1,20,1
17,upsert,3,L0007,2560,0,1787891876.239875,1787891929.06618,52.82630491256714,18,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891876.2398603,0,2560,,0,0,0,0,0,0,0,2,18,,0;1;1;0,20,0
18,upsert,1,L0013,2048,0,1787891876.2399719,1787891936.710749,60.47077703475952,19,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891876.2399611,0,2048,,0,0,0,0,0,0,0,1,19,,0;0;1;0,20,0
19,upsert,2,L0017,2048,0,1787891876.2400568,1787891936.7108564,60.470799684524536,20,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891876.2400472,0,2048,,0,0,0,0,0,0,0,1,20,,0;0;0;0,20,0
20,upsert,0,L0024,2048,0,1787891878.019441,1787891936.7109234,58.69148254394531,21,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891878.0194132,0,2048,,0,0,0,0,0,0,0,1,21,,0;1;1;1,24,0
21,upsert,1,L0053,2048,0,1787891878.0196123,1787891936.7109833,58.69137096405029,22,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891878.019597,0,2048,,0,0,0,0,0,0,0,1,22,,0;0;1;1,24,0
22,upsert,2,L0033,2048,0,1787891878.0197136,1787891936.711018,58.691304445266724,23,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891878.0197003,0,2048,,0,0,0,0,0,0,0,1,23,,0;0;0;1,24,0
23,upsert,3,L0034,2048,0,1787891878.0198023,1787891936.7110474,58.69124507904053,24,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891878.0197916,0,2048,,0,0,0,0,0,0,0,1,24,,0;0;0;0,24,0
24,upsert,0,L0042,2048,0,1787891879.6800704,1787891936.7110806,57.031010150909424,25,base,exact_fifo@rho1.0,1,0.55,0.0,4,1.0,exact_fifo,1787891879.6800418,0,2048,,0,0,0,0,0,0,0,1,25,,0;1;1;1,28,0
