seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0000,2048,0,1787898159.7819812,1787898159.7832355,0.0012543201446533203,1,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898159.7819655,0,2048,,0,0,0,0,0,0,0,0,1,,0;0;0;0,0,0
3,upsert,3,L0000,2048,0,1787898159.7821214,1787898159.7832909,0.001169443130493164,2,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898159.7821178,0,2048,,0,0,0,0,0,0,0,0,4,,0;0;0;0,0,0
4,upsert,0,L0001,2048,0,1787898162.4829853,1787898162.486249,0.003263711929321289,3,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898162.4829593,0,2048,,0,0,0,0,0,0,0,0,3,0.0012118816375732422,0;0;0;0,0,0
5,upsert,1,L0001,2048,0,1787898162.4832475,1787898162.4863627,0.0031151771545410156,4,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898162.4832323,0,2048,,0,0,0,0,0,0,0,0,4,0.0012118816375732422,0;0;0;0,0,0
8,upsert,0,L0002,2048,0,1787898165.110676,1787898165.1139412,0.0032651424407958984,5,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898165.1106515,0,2048,,0,0,0,0,0,0,0,0,5,0.0022006630897521973,0;0;0;0,0,0
9,upsert,1,L0002,2048,0,1787898165.1109207,1787898165.1140513,0.003130674362182617,6,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898165.1109054,0,2048,,0,0,0,0,0,0,0,0,6,0.0022006630897521973,0;0;0;0,0,0
12,upsert,0,L0003,2048,0,1787898167.8302922,1787898167.833524,0.0032317638397216797,7,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898167.8302686,0,2048,,0,0,0,0,0,0,0,0,7,0.0025330781936645508,0;0;0;0,0,0
13,upsert,1,L0003,2048,0,1787898167.8305345,1787898167.833633,0.0030984878540039062,8,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898167.8305204,0,2048,,0,0,0,0,0,0,0,0,8,0.0025330781936645508,0;0;0;0,0,0
16,upsert,0,L0004,2048,0,1787898170.462151,1787898170.4656048,0.0034537315368652344,9,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898170.4621217,0,2048,,0,0,0,0,0,0,0,0,9,0.0026910901069641113,0;0;0;0,0,0
17,upsert,1,L0004,2048,0,1787898170.4624736,1787898170.4657176,0.0032439231872558594,10,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898170.4624557,0,2048,,0,0,0,0,0,0,0,0,10,0.0026910901069641113,0;0;0;0,0,0
20,upsert,0,L0005,2048,0,1787898172.9453726,1787898172.948776,0.0034034252166748047,11,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898172.9453428,0,2048,,0,0,0,0,0,0,0,0,11,0.0028226375579833984,0;0;0;0,0,0
21,upsert,1,L0005,2048,0,1787898172.9456468,1787898172.9488912,0.0032444000244140625,12,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898172.9456294,0,2048,,0,0,0,0,0,0,0,0,12,0.0028226375579833984,0;0;0;0,0,0
24,upsert,0,L0006,2048,0,1787898175.5302465,1787898175.533679,0.0034325122833251953,13,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898175.5302186,0,2048,,0,0,0,0,0,0,0,0,13,0.002906183401743571,0;0;0;0,0,0
25,upsert,1,L0006,2048,0,1787898175.5305269,1787898175.5337908,0.0032639503479003906,14,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898175.5305111,0,2048,,0,0,0,0,0,0,0,0,14,0.002906183401743571,0;0;0;0,0,0
28,upsert,0,L0007,2048,0,1787898178.0226672,1787898178.0261037,0.003436565399169922,15,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898178.0226388,0,2048,,0,0,0,0,0,0,0,0,15,0.0029693331037248883,0;0;0;0,0,0
29,upsert,1,L0007,2048,0,1787898178.0229516,1787898178.0262313,0.0032796859741210938,16,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898178.0229356,0,2048,,0,0,0,0,0,0,0,0,16,0.0029693331037248883,0;0;0;0,0,0
32,upsert,0,L0008,2048,0,1787898180.764312,1787898180.7677252,0.0034132003784179688,17,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898180.7642841,0,2048,,0,0,0,0,0,0,0,0,17,0.003017932176589966,0;0;0;0,0,0
33,upsert,1,L0008,2048,0,1787898180.7645957,1787898180.7678397,0.0032439231872558594,18,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898180.7645798,0,2048,,0,0,0,0,0,0,0,0,18,0.003017932176589966,0;0;0;0,0,0
36,upsert,0,L0009,2048,0,1787898183.2517557,1787898183.2552552,0.0034995079040527344,19,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898183.2517252,0,2048,,0,0,0,0,0,0,0,0,19,0.003052446577284071,0;0;0;0,0,0
37,upsert,1,L0009,2048,0,1787898183.2520468,1787898183.2553575,0.003310680389404297,20,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898183.2520306,0,2048,,0,0,0,0,0,0,0,0,20,0.003052446577284071,0;0;0;0,0,0
40,upsert,0,L0010,2048,0,1787898185.9398627,1787898189.1834548,3.2435920238494873,21,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898185.939833,0,2048,,0,0,0,0,0,0,0,0,21,0.0030877113342285155,0;0;0;0,0,0
41,upsert,1,L0010,2048,0,1787898185.9401524,1787898190.6119852,4.671832799911499,22,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898185.9401364,0,2048,,0,0,0,0,0,0,0,0,22,0.0030877113342285155,0;0;0;0,0,0
44,upsert,0,L0011,2048,0,1787898188.5905776,1787898193.4691484,4.878570795059204,23,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898188.5905492,0,2048,,0,0,0,0,0,0,0,0,25,0.0030877113342285155,0;0;0;0,0,0
45,upsert,1,L0011,2048,0,1787898188.590868,1787898193.4692514,4.87838339805603,24,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898188.5908523,0,2048,,0,0,0,0,0,0,0,0,26,0.0030877113342285155,0;0;0;0,0,0
48,upsert,0,L0012,2048,0,1787898191.3808672,1787898199.3372645,7.956397294998169,25,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898191.3808403,0,2048,,0,0,0,0,0,0,0,0,27,0.3625990477475253,0;0;0;0,0,0
49,upsert,1,L0012,2048,0,1787898191.3811543,1787898199.337395,7.956240653991699,26,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898191.3811393,0,2048,,0,0,0,0,0,0,0,0,28,0.3625990477475253,0;0;0;0,0,0
52,upsert,0,L0013,2048,0,1787898193.836763,1787898203.18344,9.34667706489563,27,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898193.8367352,0,2048,,0,0,0,0,0,0,0,0,29,0.7389222184816996,0;0;0;0,0,0
53,upsert,1,L0013,2048,0,1787898193.8370605,1787898203.1835525,9.346492052078247,28,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898193.837045,0,2048,,0,0,0,0,0,0,0,0,30,0.7389222184816996,0;0;0;0,0,0
56,upsert,0,L0014,2048,0,1787898196.4815528,1787898205.3153396,8.833786725997925,29,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898196.4815276,0,2048,,0,0,0,0,0,0,0,0,33,0.7389222184816996,0;0;0;0,0,0
57,upsert,1,L0014,2048,0,1787898196.481838,1787898205.315443,8.83360505104065,30,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898196.4818232,0,2048,,0,0,0,0,0,0,0,0,34,0.7389222184816996,0;0;0;0,0,0
60,upsert,0,L0015,2048,0,1787898199.0517406,1787898205.3155043,6.263763666152954,31,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898199.0517163,0,2048,,0,0,0,0,0,0,0,0,37,0.7389222184816996,0;0;0;0,0,0
61,upsert,1,L0015,2048,0,1787898199.052025,1787898205.3155577,6.263532638549805,32,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898199.0520103,0,2048,,0,0,0,0,0,0,0,0,38,0.7389222184816996,0;0;0;0,0,0
64,upsert,0,L0016,2048,0,1787898201.5342345,1787898211.029593,9.49535846710205,33,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898201.5342064,0,2048,,0,0,0,0,0,0,0,0,39,1.2941065843288715,0;0;0;0,0,0
65,upsert,1,L0016,2048,0,1787898201.5345364,1787898211.0297086,9.495172262191772,34,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898201.5345216,0,2048,,0,0,0,0,0,0,0,0,40,1.2941065843288715,0;0;0;0,0,0
68,upsert,0,L0017,2048,0,1787898204.349499,1787898214.611977,10.262478113174438,35,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898204.3494706,0,2048,,0,0,0,0,0,0,0,0,41,1.8692835824830192,0;0;0;0,0,0
69,upsert,1,L0017,2048,0,1787898204.3497922,1787898214.6121168,10.262324571609497,36,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898204.3497775,0,2048,,0,0,0,0,0,0,0,0,42,1.8692835824830192,0;0;0;0,0,0
72,upsert,0,L0018,2048,0,1787898207.1714895,1787898219.6449668,12.473477363586426,37,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898207.1714604,0,2048,,0,0,0,0,0,0,0,0,41,2.5792071372270584,0;0;0;0,0,0
73,upsert,1,L0018,2048,0,1787898207.1717901,1787898219.6451008,12.473310708999634,38,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898207.1717746,0,2048,,0,0,0,0,0,0,0,0,42,2.5792071372270584,0;0;0;0,0,0
76,upsert,0,L0019,2048,0,1787898209.9750698,1787898219.6451902,9.670120477676392,39,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898209.9750404,0,2048,,0,0,0,0,0,0,0,0,45,2.5792071372270584,0;0;0;0,0,0
77,upsert,1,L0019,2048,0,1787898209.975394,1787898219.6452456,9.669851541519165,40,ov50,agg_full@rho0.8,1,0.55,0.5,4,0.8,agg_full,1787898209.9753788,0,2048,,0,0,0,0,0,0,0,0,46,2.5792071372270584,0;0;0;0,0,0
