seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
1,upsert,2,L0001,2048,0,1787895715.4902904,1787895738.8618755,23.37158513069153,1,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895715.4902751,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
3,upsert,3,L0010,2048,0,1787895715.4904857,1787895740.2447917,24.754306077957153,2,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895715.4904761,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0
4,upsert,0,L0010,2560,0,1787895718.5571802,1787895740.244895,21.68771481513977,3,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895718.5571384,0,2560,,0,0,0,0,0,0,0,2,5,,0;1;1;1,8,0
6,upsert,1,L0001,2560,0,1787895718.557441,1787895744.4150717,25.857630729675293,4,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895718.5574298,0,2560,,0,0,0,0,0,0,0,2,7,,0;0;1;0,8,0
12,upsert,0,L0000,3072,0,1787895723.409597,1787895744.4151952,21.005598306655884,5,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895723.4095712,2560,512,2.101909637451172,0,0,0,0,0,0,0,4,13,,0;1;1;1,16,1
14,upsert,1,L0000,2048,0,1787895723.4098628,1787895744.4152617,21.005398988723755,6,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895723.4098487,2048,0,7.91946005821228,0,0,0,0,0,0,0,4,15,,0;0;0;1,16,1
19,upsert,2,L0004,2560,0,1787895728.2718167,1787895744.4153125,16.143495798110962,7,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895728.2718024,2048,512,6.963874578475952,0,0,0,0,0,0,0,2,20,,0;0;0;0,20,1
20,upsert,0,L0006,2560,0,1787895732.7499332,1787895744.4153605,11.665427207946777,8,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895732.7499049,0,2560,,0,0,0,0,0,0,0,2,21,,0;1;1;1,24,0
21,upsert,1,L0000,2560,2048,1787895732.7501209,1787895744.415407,11.66528606414795,9,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895732.7501016,2048,512,9.340252876281738,0,0,0,0,0,0,0,6,22,,0;0;1;1,24,1
23,upsert,3,L0002,2560,0,1787895732.7503479,1787895744.4154525,11.665104627609253,10,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895732.750337,0,2560,,0,0,0,0,0,0,0,2,24,,0;0;0;0,24,0
24,upsert,0,L0003,2048,0,1787895735.5726664,1787895751.0107825,15.438116073608398,11,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895735.5726395,0,2048,,0,0,0,0,0,0,0,1,25,,0;1;1;1,28,0
25,upsert,2,L0004,3072,2560,1787895735.5728495,1787895751.0108588,15.438009262084961,12,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895735.5728304,2560,512,7.30102801322937,0,0,0,0,0,0,0,3,26,,0;1;0;1,28,1
26,upsert,1,L0059,2048,0,1787895735.5729518,1787895751.0109007,15.437948942184448,13,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895735.5729392,0,2048,,0,0,0,0,0,0,0,1,27,,0;0;0;1,28,0
28,upsert,0,L0033,2048,0,1787895738.1556702,1787895751.0109355,12.855265378952026,14,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895738.1556466,0,2048,,0,0,0,0,0,0,0,1,29,,0;1;1;1,32,0
30,upsert,1,L0036,2048,0,1787895738.1559334,1787895751.0109634,12.855030059814453,15,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895738.155922,0,2048,,0,0,0,0,0,0,0,1,31,,0;0;1;0,32,0
31,upsert,2,L0060,2048,0,1787895738.156017,1787895751.010989,12.854971885681152,16,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895738.156007,0,2048,,0,0,0,0,0,0,0,1,32,,0;0;0;0,32,0
32,upsert,0,L0060,2560,0,1787895742.2874503,1787895758.181004,15.893553733825684,17,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895742.2874255,0,2560,,0,0,0,0,0,0,0,2,30,23.271202007929485,0;1;1;1,36,0
33,upsert,1,L0006,3072,0,1787895742.2879431,1787895758.1811092,15.893166065216064,18,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895742.2879267,0,3072,,0,0,0,0,0,0,0,3,31,23.271202007929485,0;0;1;1,36,0
34,upsert,2,L0005,2560,0,1787895742.2883627,1787895758.181192,15.892829179763794,19,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895742.2883492,0,2560,,0,0,0,0,0,0,0,2,32,23.271202007929485,0;0;0;1,36,0
35,upsert,3,L0038,2048,0,1787895742.2887082,1787895758.1812513,15.892543077468872,20,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895742.2886953,0,2048,,0,0,0,0,0,0,0,1,33,23.271202007929485,0;0;0;0,36,0
36,upsert,0,L0019,2560,0,1787895745.7343056,1787895767.2235267,21.48922109603882,21,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895745.7342827,0,2560,,0,0,0,0,0,0,0,2,27,18.882154774665832,0;1;1;1,40,0
37,upsert,2,L0002,3072,0,1787895745.7348137,1787895767.22366,21.48884630203247,22,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895745.734795,0,3072,,0,0,2560,0,2560,1,0,3,28,18.882154774665832,0;1;0;1,40,0
38,upsert,1,L0013,2560,0,1787895745.7352602,1787895767.2237244,21.48846411705017,23,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895745.7352452,0,2560,,0,0,0,0,0,0,0,2,29,18.882154774665832,0;0;0;1,40,0
39,upsert,3,L0007,2048,0,1787895745.73562,1787895767.223783,21.488162994384766,24,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895745.7356083,0,2048,,0,0,0,0,0,0,0,1,30,18.882154774665832,0;0;0;0,40,0
40,upsert,0,L0017,2048,0,1787895749.0296373,1787895767.223834,18.194196701049805,25,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895749.0296123,0,2048,,0,0,0,0,0,0,0,1,31,18.882154774665832,1;1;0;1,46,0
41,upsert,3,L0003,2560,0,1787895749.0301023,1787895767.223876,18.19377374649048,26,alphahigh,agg_full@rho0.8,1,1.0,0.0,4,0.8,agg_full,1787895749.0300846,0,2560,,0,0,0,0,0,0,0,2,32,18.882154774665832,1;1;0;0,46,0
