request_id,phase,lineage_id,step,digest,snapshot_rr,snapshot_loads,snapshot_cov_row,snapshot_wseq_row,world1_target,world1_affinity,world1_coverage,world1_expected_net_ms,selected_instance,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
32,0,5,1,L0005,36,0;0;0;0,0;2048;0;0,0;27;0;0,1,1,2048,40.96,1,True,1787891210.7184274,2048,2048,1.9161365032196045,False,False,False,False,2048,40.96,1,1,False,0.0,22a6432627cdff863e8854db4ae7d2d128a14cd787d2feec1cc6ce2ae316d3b5,True,,,1,0,562.555867,796.554116,6,2617,4,2080
33,0,42,1,L0042,38,0;1;0;0,2048;0;0;0,25;0;0;0,0,1,2048,40.96,0,True,1787891210.7184916,2048,2048,1.9167118072509766,False,False,False,False,2048,40.96,1,1,False,0.0,f380a0f04da30e05cdaea5e287c4d50e4c8a4e6fa142a5da7a23c9d52994fd11,True,,,1,0,493.932515,704.002556,6,2617,4,2080
34,0,6,0,L0006,40,1;1;0;0,0;0;0;0,0;0;0;0,2,0,0,0.0,2,False,1787891210.7185364,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,e05e05188693320d88ded97408c53b09769332f44a244c2c7f5b99667ec405b4,True,,,1,0,1213.595491,1399.854437,6,2094,4,16
35,0,55,0,L0055,41,1;1;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787891210.7185738,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,d0cd6568bebdb672c0baabe26da5303ba465b96f5fcc2aced6cbd1ac160b6407,True,,,1,0,1252.275882,1437.43724,6,2094,4,16
36,0,0,1,L0000,42,0;0;0;0,0;0;2048;0,0;0;28;0,2,0,2048,0.0,2,False,1787891212.1599967,2048,2048,3.357527256011963,False,False,False,False,2048,0.0,1,1,False,0.0,0c9ff9f9edbcdc5a819b27a7af5b932d14b38fc4a7f953bc9872c42b33c957b9,True,,,1,0,649.707151,907.851938,6,2617,4,2080
37,0,9,0,L0009,44,0;0;1;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787891212.1600509,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,302b499e7f53390be89c2e4d293056fd8e0df1d356288e04a6f3c396fef73f5f,True,,,1,0,1415.394508,1626.79349,6,2094,4,32
38,0,47,0,L0047,45,0;0;1;1,0;0;0;0,0;0;0;0,1,0,0,0.0,1,False,1787891212.1600926,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,457a58763e329dc2fe2308e09228a5011812eda01c0f5100b29d0ceb41697fff,True,,,1,0,1840.144914,2232.577829,6,2094,4,16
39,0,33,1,L0033,46,0;1;1;1,0;2048;0;0,0;23;0;0,1,1,2048,38.96,1,True,1787891212.160141,2048,2048,5.050954341888428,False,False,False,False,2048,38.96,1,1,False,0.0,004621b39aee91ea2e2ecd397407b0e20a25d6978158d9e3d660e19f81c9ef4c,True,,,1,0,1839.731888,2232.260816,6,2617,4,2080
40,0,1,2,L0001,48,0;0;0;0,0;0;2560;0,0;0;16;0,2,1,2560,51.2,2,True,1787891214.3963358,2560,2560,10.280805826187134,False,False,False,False,2560,51.2,1,1,False,0.0,188419e3e7d746017c004967bd957dfa3a42ed6424f61ac394505a6a8ac44cc8,True,,,1,0,604.875723,861.845125,6,3140,4,2608
41,0,1,0,L0001,50,0;0;1;0,0;0;2560;0,0;0;16;0,2,1,2560,49.2,2,True,1787891214.3963976,2560,2560,10.280867576599121,False,False,False,False,2560,49.2,1,1,False,480.0,b0925efae1c736debdecee24b0fc4cc017fd012e234888d6bba1045074eff509,True,,,1,0,694.206995,923.121953,6,2094,4,2080
