request_id,phase,lineage_id,step,digest,snapshot_rr,snapshot_loads,snapshot_cov_row,snapshot_wseq_row,world1_target,world1_affinity,world1_coverage,world1_expected_net_ms,selected_instance,candidate_hit,dispatch_time_unix,source_truth_coverage_tokens,dispatcher_view_coverage_tokens,dispatch_state_age_s,dispatcher_view_missing,source_view_false_negative,source_view_false_positive,physical_false_positive_affinity,expected_coverage_tokens,expected_net_prefill_ms,raw_candidate_fanout,evaluated_candidate_fanout,stale_fallback,coverage_shortfall_tokens,prompt_sha256,ok,error,prior_attempt_errors,attempt_count,sse_parse_errors,ttft_ms,latency_ms,chunks,input_tokens,output_tokens,vllm_cached_tokens
32,0,3,0,L0003,49,0;0;0;0,2048;2048;0;0,5;6;0;0,1,0,2048,0.0,1,False,1787899162.2801805,2048,2048,146.82520461082458,False,False,False,False,2048,0.0,2,2,False,0.0,a601479b57a79ab3e5032d5c12c405a459963a23cc3c4b039833a4e4f36dc538,True,,,1,0,140.589024,3589.45825,6,2094,4,2080
33,0,5,0,L0005,51,0;1;0;0,2048;2048;0;0,9;10;0;0,0,0,2048,0.0,0,False,1787899162.2802472,2048,2048,141.27078914642334,False,False,False,False,2048,0.0,2,2,False,0.0,fec8275d9290d592392bf0153f4741b14a6018c072e3ad5bba37ba4cdb802ef3,True,,,1,0,153.245579,790.044086,6,2094,4,2080
34,0,27,0,L0027,53,1;1;0;0,2048;2048;0;0,45;46;0;0,0,1,2048,38.96,0,True,1787899162.2803013,2048,2048,78.59240961074829,False,False,False,False,2048,38.96,2,2,False,0.0,190654f627f49fcebdd98e322954af9ab0f81e6acb3a0654ad381eed7edf3987,True,,,1,0,365.613958,895.475097,6,2094,4,2080
35,0,23,2,L0023,55,2;1;0;0,2048;2048;0;0,37;38;0;0,1,1,2048,38.96,1,True,1787899162.280348,2560,2048,89.37155818939209,False,False,False,False,2048,38.96,2,2,False,0.0,3110ee2bb0d4df1d775654df9e007b7e6ff3bc07651a3b9cf017a22b599851d5,True,,,1,0,3029.47219,3762.579343,6,3140,4,2080
36,0,29,2,L0029,57,0;0;0;0,2048;2048;0;0,49;50;0;0,1,0,2048,0.0,1,False,1787899166.0469186,2560,2048,76.25962448120117,False,False,False,False,2048,0.0,2,2,False,0.0,a9ce101a1a67103ab6734cf28e1036c866597d03e4bc9374d5f6dbd281e328b6,True,,,1,0,1515.760183,2067.995557,6,3140,4,2608
37,0,56,0,L0056,59,0;1;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787899166.0469732,0,0,,False,False,False,False,0,0.0,0,0,False,0.0,2a40b8b2635b76320dd2a475aa2efffb6cd0ec73047d38d3fe3407c865a616e4,True,,,1,0,2310.752632,2674.291324,6,2094,4,32
38,0,58,1,L0058,60,0;1;0;1,0;0;0;0,0;0;0;0,0,0,0,0.0,0,False,1787899166.047014,2048,0,161.62850284576416,True,True,False,False,0,0.0,0,0,False,0.0,a115534ca180c411b8d951e1c52f14eecd5dc4bdc27788fbd2ceac603cca42f7,True,,,1,0,4888.130393,5749.044877,6,2617,4,32
39,0,30,1,L0030,61,1;1;0;1,2048;2048;0;0,51;52;0;0,0,1,2048,38.96,0,True,1787899166.0470684,2048,2048,73.48576092720032,False,False,False,False,2048,38.96,2,2,False,0.0,32de428558806c0a2fef793e583e33ea916c1ffcee9163cfdfad739742787d6d,True,,,1,0,4887.631444,5748.633889,6,2617,4,2080
40,0,36,0,L0036,63,0;0;0;0,2048;2048;0;0,63;64;0;0,0,1,2048,40.96,0,True,1787899171.8003902,2048,2048,62.35889554023743,False,False,False,False,2048,40.96,2,2,False,0.0,110a69e605f691e1b72f0b955f84df377fe4b0baa2298c5027f919f535cb6065,True,,,1,0,165.830506,1635.431137,6,2094,4,2080
41,0,11,0,L0011,65,1;0;0;0,0;0;0;0,0;0;0;0,3,0,0,0.0,3,False,1787899171.8004456,2048,0,167.38193440437317,True,True,False,False,0,0.0,0,0,False,0.0,8b255bd7874c73496b75e11f8e0a36c2a0ad4cdaf3f8711dccc20edaab22e919,True,,,1,0,275.767681,658.127625,6,2094,4,2080
