seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
7,upsert,2,L0001,2048,0,1787902321.7878945,1787902346.7361856,24.948291063308716,1,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902321.787887,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
14,upsert,1,L0004,2560,0,1787902329.0695474,1787902348.321599,19.25205159187317,2,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902329.0695426,2048,512,7.281717300415039,0,0,0,0,0,0,0,2,15,,0;0;0;1,16,1
15,upsert,3,L0001,2560,0,1787902329.0695734,1787902348.3217118,19.252138376235962,3,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902329.0695705,0,2560,,0,0,0,0,0,0,0,2,16,,0;0;0;0,16,0
16,upsert,0,L0029,2560,0,1787902336.4108987,1787902353.1020746,16.691175937652588,4,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902336.4108665,2048,512,14.623169183731079,0,0,0,0,0,0,0,2,17,,1;2;2;2,24,1
17,upsert,3,L0007,2560,0,1787902336.4110696,1787902353.102207,16.691137313842773,5,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902336.4110544,0,2560,,0,0,0,0,0,0,0,2,18,,1;2;2;1,24,0
23,upsert,3,L0034,2048,0,1787902336.4115646,1787902353.1022782,16.69071364402771,6,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902336.4115567,0,2048,,0,0,0,0,0,0,0,1,24,,0;0;0;0,24,0
24,upsert,0,L0042,2048,0,1787902343.3762977,1787902353.102334,9.726036310195923,7,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902343.3762658,0,2048,,0,0,0,0,0,0,0,1,25,,1;2;2;2,32,0
25,upsert,2,L0026,2048,0,1787902343.376462,1787902353.1023834,9.725921392440796,8,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902343.376447,0,2048,,0,0,0,0,0,0,0,1,26,,1;2;1;2,32,0
26,upsert,1,L0005,2048,0,1787902343.3765686,1787902353.10243,9.725861549377441,9,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902343.3765564,0,2048,,0,0,0,0,0,0,0,1,27,,1;1;1;2,32,0
30,upsert,1,L0011,2048,0,1787902343.3768659,1787902353.1024766,9.725610733032227,10,conc8,agg_full@rho0.8,1,0.55,0.0,8,0.8,agg_full,1787902343.376858,0,2048,,0,0,0,0,0,0,0,1,31,,0;0;1;0,32,0
