seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
1,upsert,2,L0007,2048,0,1787895098.181518,1787895118.8885725,20.707054376602173,1,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895098.181504,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0059,2048,0,1787895098.1816263,1787895120.1507313,21.969105005264282,2,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895098.1816163,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
5,upsert,3,L0021,2048,0,1787895100.3464444,1787895120.150865,19.804420709609985,3,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895100.3464308,0,2048,,0,0,0,0,0,0,0,1,6,,0;1;1;0,8,0
7,upsert,2,L0001,2048,0,1787895100.346623,1787895123.315835,22.9692120552063,4,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895100.3466144,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
12,upsert,0,L0022,2048,0,1787895105.9338195,1787895123.3159401,17.382120609283447,5,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895105.9338055,0,2048,,0,0,0,0,0,0,0,1,13,,0;1;1;1,16,0
14,upsert,1,L0004,2560,0,1787895105.9339528,1787895123.3160052,17.382052421569824,6,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895105.9339452,2048,512,5.587411880493164,0,0,0,0,0,0,0,2,15,,0;0;0;1,16,1
15,upsert,3,L0001,2560,0,1787895105.933992,1787895123.316062,17.382070064544678,7,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895105.933987,0,2560,,0,0,0,0,0,0,0,2,16,,0;0;0;0,16,0
16,upsert,0,L0029,2560,0,1787895109.2825546,1787895123.3161077,14.033553123474121,8,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895109.2825282,2048,512,8.936263799667358,0,0,0,0,0,0,0,2,17,,0;1;1;1,20,1
17,upsert,3,L0007,2560,0,1787895109.2827182,1787895123.316154,14.033435821533203,9,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895109.2827039,0,2560,,0,0,0,0,0,0,0,2,18,,0;1;1;0,20,0
18,upsert,1,L0013,2048,0,1787895109.2828157,1787895123.3162193,14.033403635025024,10,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895109.282804,0,2048,,0,0,0,0,0,0,0,1,19,,0;0;1;0,20,0
19,upsert,2,L0017,2048,0,1787895109.282899,1787895129.335257,20.052358150482178,11,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895109.2828884,0,2048,,0,0,0,0,0,0,0,1,20,,0;0;0;0,20,0
21,upsert,1,L0053,2048,0,1787895111.626645,1787895129.335334,17.708688974380493,12,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895111.6266305,0,2048,,0,0,0,0,0,0,0,1,22,,0;0;1;1,24,0
24,upsert,0,L0042,2048,0,1787895113.7693353,1787895129.3353717,15.566036462783813,13,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895113.7693064,0,2048,,0,0,0,0,0,0,0,1,25,,0;1;1;1,28,0
25,upsert,2,L0026,2048,0,1787895113.7695246,1787895129.335402,15.565877437591553,14,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895113.7695096,0,2048,,0,0,0,0,0,0,0,1,26,,0;1;0;1,28,0
26,upsert,1,L0005,2048,0,1787895113.769628,1787895129.335429,15.565800905227661,15,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895113.769616,0,2048,,0,0,0,0,0,0,0,1,27,,0;0;0;1,28,0
28,upsert,0,L0034,2560,0,1787895116.3846238,1787895129.335454,12.950830221176147,16,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895116.3845954,0,2560,,0,0,0,0,0,0,0,2,29,,0;1;1;1,32,0
29,upsert,3,L0002,2048,0,1787895116.3848004,1787895129.3354778,12.950677394866943,17,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895116.3847868,0,2048,,0,0,0,0,0,0,0,1,30,,0;1;1;0,32,0
31,upsert,2,L0018,2048,0,1787895116.384983,1787895129.335504,12.950520992279053,18,alphamed,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787895116.3849735,0,2048,,0,0,0,0,0,0,0,1,32,,0;0;0;0,32,0
