seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,t_send_unix,delivered_at_unix,signaling_delay_s,writer_seq,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight
0,upsert,0,L0001,2048,0,1788146658.4866724,1788146666.0186598,7.531987428665161,1,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146658.486642,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0
1,upsert,2,L0013,2048,0,1788146658.4868326,1788146666.2142534,7.727420806884766,2,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146658.4868193,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0
2,upsert,1,L0016,2048,0,1788146658.4869397,1788146666.2144125,7.72747278213501,3,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146658.4869297,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0
4,upsert,0,L0043,2048,0,1788146660.255704,1788146670.1277246,9.872020721435547,4,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146660.2556756,0,2048,,0,0,0,0,0,0,0,1,5,,0;1;1;1,8,0
5,upsert,3,L0004,2560,0,1788146660.255891,1788146670.1278386,9.871947526931763,5,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146660.2558713,2048,512,1.768857717514038,0,0,0,0,0,0,0,2,6,,0;1;1;0,8,1
6,upsert,1,L0000,2048,0,1788146660.2559993,1788146670.1279106,9.87191128730774,6,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146660.2559867,0,2048,,0,0,0,0,0,0,0,1,7,,0;0;1;0,8,0
7,upsert,2,L0006,2048,0,1788146660.2560854,1788146670.1279671,9.87188172340393,7,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146660.2560759,0,2048,,0,0,0,0,0,0,0,1,8,,0;0;0;0,8,0
8,upsert,0,L0006,2560,0,1788146662.2971137,1788146670.128019,7.830905437469482,8,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146662.2970862,0,2560,,0,0,0,0,0,0,0,2,9,,0;1;1;1,12,0
9,upsert,1,L0002,2048,0,1788146662.2973185,1788146670.1280649,7.830746412277222,9,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146662.2973027,0,2048,,0,0,0,0,0,0,0,1,10,,0;0;1;1,12,0
10,upsert,2,L0013,2560,2048,1788146662.297426,1788146670.1281114,7.830685377120972,10,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146662.2974093,2048,512,3.8105900287628174,0,0,0,0,0,0,0,2,11,,0;0;0;1,12,1
11,upsert,3,L0005,2048,0,1788146662.2975206,1788146670.4663863,8.16886568069458,11,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146662.2975101,0,2048,,0,0,0,0,0,0,0,1,12,,0;0;0;0,12,0
12,upsert,0,L0013,3072,0,1788146664.9414907,1788146670.4665003,5.525009632110596,12,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146664.9414616,0,3072,,0,0,0,0,0,0,0,3,13,,0;1;1;1,16,0
13,upsert,2,L0010,2048,0,1788146664.9416633,1788146670.466572,5.524908781051636,13,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146664.9416487,0,2048,,0,0,0,0,0,0,0,1,14,,0;1;0;1,16,0
14,upsert,1,L0019,2048,0,1788146664.9417646,1788146670.4666097,5.524845123291016,14,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146664.9417534,0,2048,,0,0,0,0,0,0,0,1,15,,0;0;0;1,16,0
15,upsert,3,L0038,2048,0,1788146664.9418511,1788146670.4666412,5.524790048599243,15,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146664.941841,0,2048,,0,0,0,0,0,0,0,1,16,,0;0;0;0,16,0
16,upsert,0,L0000,2560,0,1788146667.257833,1788146677.51978,10.2619469165802,16,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146667.257805,0,2560,,0,0,0,0,0,0,0,2,14,7.6622936725616455,0;1;1;1,20,0
17,upsert,3,L0037,2048,0,1788146667.258112,1788146677.5198855,10.261773586273193,17,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146667.258096,0,2048,,0,0,0,0,0,0,0,1,15,7.6622936725616455,0;1;1;0,20,0
18,upsert,1,L0019,2560,2048,1788146667.2583203,1788146677.519949,10.2616286277771,18,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146667.2583022,2048,512,2.3165488243103027,0,0,0,0,0,0,0,2,16,7.6622936725616455,0;0;1;0,20,1
19,upsert,2,L0017,2048,0,1788146667.258482,1788146677.5200021,10.261520147323608,19,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146667.258469,0,2048,,0,0,0,0,0,0,0,1,17,7.6622936725616455,0;0;0;0,20,0
20,upsert,0,L0053,2048,0,1788146670.146348,1788146679.8551438,9.70879578590393,20,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146670.1463177,0,2048,,0,0,0,0,0,0,0,1,11,8.59669795036316,0;1;1;1,24,0
21,upsert,1,L0004,3072,0,1788146670.1466203,1788146679.8552513,9.708631038665771,21,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146670.1466045,0,3072,,0,0,2560,0,2560,1,0,3,12,8.59669795036316,0;0;1;1,24,0
23,upsert,3,L0024,2048,0,1788146670.146965,1788146679.8552842,9.708319187164307,22,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146670.1469529,0,2048,,0,0,0,0,0,0,0,1,14,8.59669795036316,0;0;0;0,24,0
24,upsert,0,L0021,2048,0,1788146671.7524898,1788146680.4579635,8.70547366142273,23,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146671.7524612,0,2048,,0,0,0,0,0,0,0,1,10,7.749026584625244,0;2;1;0,29,0
25,upsert,2,L0028,2048,0,1788146671.7528083,1788146680.4580956,8.705287218093872,24,base,agg_full@rho0.5,2,0.55,0.0,4,0.5,agg_full,1788146671.7527914,0,2048,,0,0,0,0,0,0,0,1,11,7.749026584625244,0;2;0;0,29,0
